Id,Time[ns],0:UART: RX/TX
2290,583780600.00,[A7]
2291,583791800.00,[87]
2292,583803000.00,[19]
2293,583814100.00,[1B]
2294,583825200.00,9
2295,583836300.00,A
2296,583847500.00,'
2297,583858700.00,5
2298,583869800.00,#
2299,583880900.00,[8B]
2300,583892000.00,[87]
2301,583903100.00,[95]
2302,583914300.00,[93]
2303,583925400.00,[97]
2304,583936500.00,[E5]
2305,583951300.00,[0D]
2306,584269400.00,9
2307,584281600.00,[8D]
2308,584292700.00,[B5]
2309,584303800.00,[B5]
2310,584314900.00,[B5]
2311,584326100.00,[B5]
2312,584337300.00,[B5]
2313,584348400.00,[B5]
2314,584359500.00,[B5]
2315,584370600.00,[B5]
2316,584381700.00,[B5]
2317,584392900.00,[B5]
2318,584404000.00,[B5]
2319,584415100.00,[B5]
2320,584426300.00,[B5]
2321,584437400.00,[B5]
2322,584448500.00,[B5]
2323,584459700.00,[B5]
2324,584470800.00,[B5]
2325,584481900.00,[B5]
2326,584493000.00,[B5]
2327,584504100.00,[B5]
2328,584515300.00,[B5]
2329,584526500.00,[B5]
2330,584537600.00,[B5]
2331,584548700.00,[B5]
2332,584559800.00,[B5]
2333,584570900.00,[B5]
2334,584582100.00,[B5]
2335,584593200.00,[B5]
2336,584604400.00,[B5]
2337,584615500.00,[B5]
2338,584626600.00,[B5]
2339,584637700.00,[B5]
2340,584648900.00,[B5]
2341,584660000.00,[B5]
2342,584671100.00,[B5]
2343,584682200.00,[B5]
2344,584693400.00,[B5]
2345,584704500.00,[B5]
2346,584715700.00,[B5]
2347,584726800.00,[B5]
2348,584737900.00,[B5]
2349,584749000.00,[B5]
2350,584760100.00,[B5]
2351,584771300.00,[B5]
2352,584782400.00,[B5]
2353,584793600.00,[B5]
2354,584804700.00,[B5]
2355,584815800.00,[B5]
2356,584826900.00,[B5]
2357,584838100.00,[B5]
2358,584849200.00,[B5]
2359,584860300.00,[B5]
2360,584871400.00,[B5]
2361,584882600.00,[B5]
2362,584893700.00,[B5]
2363,584905900.00,[CE]
2364,584918100.00,[E7]
2365,584934700.00,A
2366,584945800.00,7
2367,584956900.00,%
2368,584968100.00,5
2369,584979200.00,%
2370,584990400.00,A
2371,585001500.00,#
2372,585012600.00,[07]
2373,585023700.00,7
2374,585034800.00,7
2375,585046000.00,[1B]
2376,585057100.00,[97]
2377,585068200.00,A
2378,585079400.00,[9B]
2379,585090500.00,7
2380,585101600.00,A
2381,585112800.00,[8D]
2382,585123900.00,[93]
2383,585135000.00,;
2384,585146100.00,[A5]
2385,585157200.00,[83]
2386,585168400.00,e
2387,585179600.00,[
2388,585190700.00,[8D]
2389,585201800.00,[9D]
2390,585212900.00,A
2391,585224000.00,[0D]
2392,585235200.00,[87]
2393,585246300.00,[8B]
2394,585257400.00,[95]
2395,585268500.00,[97]
2396,585279600.00,[E5]
2397,585294200.00,[8D]
2398,585306000.00,[90]
2399,585321900.00,[CD]
2400,585335200.00,%
2401,585346300.00,5
2402,585357400.00,%
2403,585368600.00,A
2404,585379700.00,'
2405,585390900.00,[07]
2406,585402000.00,7
2407,585413100.00,7
2408,585424200.00,[1B]
2409,585435300.00,[93]
2410,585446500.00,A
2411,585457600.00,[9B]
2412,585468800.00,3
2413,585479900.00,A
2414,585491000.00,[9D]
2415,585502100.00,[93]
2416,585513300.00,;
2417,585524400.00,[A5]
2418,585535500.00,[83]
2419,585546600.00,e
2420,585557800.00,[
2421,585568900.00,[9D]
2422,585580100.00,[97]
2423,585591200.00,A
2424,585602300.00,[1D]
2425,585613400.00,[87]
2426,585624500.00,[8B]
2427,585635700.00,[95]
2428,585646800.00,[97]
2429,585657900.00,[E5]
2430,585672500.00,[8D]
2431,585684800.00,P
2432,585700200.00,[DD]
2433,585713400.00,%
2434,585724600.00,5
2435,585735700.00,%
2436,585746800.00,A
2437,585758000.00,#
2438,585769100.00,[07]
2439,585780200.00,3
2440,585791400.00,3
2441,585802500.00,[1B]
2442,585813600.00,[97]
2443,585824700.00,A
2444,585835800.00,[9B]
2445,585847000.00,7
2446,585858200.00,A
2447,585869300.00,[9D]
2448,585880400.00,[93]
2449,585891500.00,[1B]
2450,585902600.00,[A5]
2451,585913700.00,[83]
2452,585924900.00,e
2453,585936100.00,[
2454,585947200.00,[8D]
2455,585958300.00,[9B]
2456,585969400.00,A
2457,585980600.00,[0D]
2458,585991700.00,[87]
2459,586002800.00,[8B]
2460,586013900.00,[95]
2461,586025000.00,[9D]
2462,586036100.00,e
2463,586050700.00,[8D]
2464,586062100.00,[A0]
2465,586078500.00,[DD]
2466,586091800.00,%
2467,586102900.00,5
2468,586114000.00,%
2469,586125100.00,A
2470,586136300.00,'
2471,586147400.00,[03]
2472,586158600.00,7
2473,586169700.00,7
2474,586180800.00,[1B]
2475,586191900.00,[93]
2476,586203000.00,A
2477,586214200.00,[9B]
2478,586225300.00,7
2479,586236400.00,A
2480,586247600.00,[9D]
2481,586258700.00,[93]
2482,586269800.00,;
2483,586281000.00,[A5]
2484,586292100.00,[83]
2485,586303200.00,e
2486,586314300.00,[
2487,586325400.00,[9B]
2488,586336600.00,[9B]
2489,586347700.00,A
2490,586358900.00,[1D]
2491,586370000.00,[87]
2492,586381100.00,[8B]
2493,586392200.00,[9D]
2494,586403300.00,[97]
2495,586414500.00,[E5]
2496,586429200.00,[9D]
2497,586441500.00,[C6]
2498,586453700.00,c
2499,586470200.00,A
2500,586481300.00,7
2501,586492500.00,%
2502,586503700.00,5
2503,586514800.00,%
2504,586525900.00,A
2505,586537000.00,'
2506,586548100.00,[03]
2507,586559300.00,3
2508,586570400.00,7
2509,586581600.00,[1B]
2510,586592700.00,[97]
2511,586603800.00,A
2512,586614900.00,[9B]
2513,586626000.00,7
2514,586637200.00,A
2515,586648300.00,[8D]
2516,586659400.00,[93]
2517,586670500.00,;
2518,586681700.00,[A5]
2519,586692800.00,[83]
2520,586704000.00,e
2521,586715100.00,[
2522,586726200.00,[99]
2523,586737300.00,A
2524,586748400.00,[1D]
2525,586759600.00,[87]
2526,586770800.00,[8B]
2527,586781900.00,;
2528,586793000.00,[99]
2529,586804100.00,[E5]
2530,586814700.00,[D6]
2531,586831200.00,P
2532,586846600.00,[DD]
2533,586859900.00,%
2534,586871000.00,5
2535,586882100.00,%
2536,586893200.00,A
2537,586904400.00,'
2538,586915600.00,[07]
2539,586926700.00,3
2540,586937800.00,3
2541,586948900.00,[1B]
2542,586960000.00,[97]
2543,586971100.00,A
2544,586982300.00,[9B]
2545,586993400.00,7
2546,587004500.00,A
2547,587015700.00,[9D]
2548,587026800.00,[93]
2549,587037900.00,[1B]
2550,587049100.00,[A5]
2551,587060200.00,[83]
2552,587071300.00,[
2553,587082400.00,5
2554,587093500.00,[19]
2555,587104700.00,5
2556,587115900.00,[1B]
2557,587127000.00,[13]
2558,587138100.00,5
2559,587149200.00,7
2560,587160300.00,[87]
2561,587171500.00,[87]
2562,587182600.00,[8B]
2563,587193800.00,[97]
2564,587204800.00,[87]
2565,587216000.00,[E5]
2566,587230700.00,[8D]
2567,587241900.00,[A0]
2568,587258500.00,[DD]
2569,587271800.00,%
2570,587282900.00,5
2571,587294000.00,%
2572,587305100.00,A
2573,587316200.00,'
2574,587327400.00,[07]
2575,587338600.00,7
2576,587349700.00,7
2577,587360800.00,[1B]
2578,587371900.00,[97]
2579,587383000.00,A
2580,587394200.00,[9B]
2581,587405300.00,7
2582,587416400.00,A
2583,587427500.00,[9D]
2584,587438700.00,[93]
2585,587449800.00,[1B]
2586,587461000.00,[A5]
2587,587472100.00,[83]
2588,587483200.00,[
2589,587494300.00,5
2590,587505400.00,[19]
2591,587516600.00,5
2592,587527700.00,[1B]
2593,587538900.00,[13]
2594,587550000.00,5
2595,587561100.00,7
2596,587572200.00,[87]
2597,587583300.00,u
2598,587594500.00,[8B]
2599,587605600.00,[97]
2600,587616700.00,[E5]
2601,587631500.00,[8D]
2602,587643300.00,[90]
2603,587659200.00,[CD]
2604,587672500.00,%
2605,587683600.00,5
2606,587694700.00,%
2607,587705900.00,A
2608,587717000.00,#
2609,587728100.00,[03]
2610,587739300.00,7
2611,587750400.00,7
2612,587761500.00,[1B]
2613,587772600.00,[97]
2614,587783700.00,A
2615,587794900.00,[9B]
2616,587806000.00,7
2617,587817200.00,A
2618,587828300.00,[8D]
2619,587839400.00,[93]
2620,587850500.00,;
2621,587861700.00,[A5]
2622,587872800.00,[83]
2623,587884000.00,w
2624,587895100.00,5
2625,587906200.00,#
2626,587917300.00,[0D]
2627,587928400.00,[0D]
2628,587939600.00,A
2629,587950700.00,Q
2630,587961800.00,5
2631,587973000.00,-
2632,587984100.00,1
2633,587995200.00,'
2634,588006400.00,[17]
2635,588017500.00,[9B]
2636,588028600.00,w
2637,588039700.00,[8B]
2638,588050800.00,[9B]
2639,588062000.00,[83]
2640,588073100.00,[E5]
2641,588087700.00,[8D]
2642,588099400.00,[90]
2643,588115300.00,[DD]
2644,588128600.00,%
2645,588139800.00,5
2646,588150900.00,%
2647,588162000.00,A
2648,588173200.00,'
2649,588184300.00,[07]
2650,588195400.00,7
2651,588206500.00,7
2652,588217700.00,[1B]
2653,588228800.00,[97]
2654,588239900.00,A
2655,588251000.00,[9B]
2656,588262200.00,7
2657,588273300.00,A
2658,588284500.00,[9D]
2659,588295600.00,[93]
2660,588306700.00,[1B]
2661,588317800.00,[A5]
2662,588328900.00,[83]
2663,588340100.00,S
2664,588351200.00,!
2665,588362400.00,'
2666,588373500.00,[17]
2667,588384600.00,[1D]
2668,588395700.00,1
2669,588406900.00,5
2670,588418000.00,A
2671,588429100.00,Q
2672,588440200.00,5
2673,588451400.00,-
2674,588462500.00,1
2675,588473700.00,'
2676,588484800.00,[17]
2677,588495900.00,[9B]
2678,588507000.00,7
2679,588518100.00,[8B]
2680,588529300.00,[87]
2681,588540400.00,[87]
2682,588551500.00,[E5]
2683,588566100.00,[8D]
2684,588577200.00,[B5]
2685,588588300.00,[B5]
2686,588599400.00,[B5]
2687,588610600.00,[B5]
2688,588621700.00,[B5]
2689,588632900.00,[B5]
2690,588644000.00,[B5]
2691,588655100.00,[B5]
2692,588666200.00,[B5]
2693,588677400.00,[B5]
2694,588688500.00,[B5]
2695,588699600.00,[B5]
2696,588710800.00,[B5]
2697,588721900.00,[B5]
2698,588733000.00,[B5]
2699,588744100.00,[B5]
2700,588755300.00,[B5]
2701,588766400.00,[B5]
2702,588777500.00,[B5]
2703,588788600.00,[B5]
2704,588799800.00,[B5]
2705,588810900.00,[B5]
2706,588822100.00,[B5]
2707,588833200.00,[B5]
2708,588844300.00,[B5]
2709,588855400.00,[B5]
2710,588866500.00,[B5]
2711,588877700.00,[B5]
2712,588888900.00,[B5]
2713,588900000.00,[B5]
2714,588911100.00,[B5]
2715,588922200.00,[B5]
2716,588933300.00,[B5]
2717,588944500.00,[B5]
2718,588955600.00,[B5]
2719,588966700.00,[B5]
2720,588977900.00,[B5]
2721,588989000.00,[B5]
2722,589000100.00,[B5]
2723,589011300.00,[B5]
2724,589022400.00,[B5]
2725,589033500.00,[B5]
2726,589044600.00,[B5]
2727,589055700.00,[B5]
2728,589066900.00,[B5]
2729,589078000.00,[B5]
2730,589089200.00,[B5]
2731,589100300.00,[B5]
2732,589111400.00,[B5]
2733,589122500.00,[B5]
2734,589133700.00,[B5]
2735,589144800.00,[B5]
2736,589156000.00,[B5]
2737,589167100.00,[B5]
2738,589178200.00,[B5]
2739,589190400.00,[CE]
2740,589202600.00,[A3]
2741,589218100.00,[D6]
2742,589228700.00,[00]
2743,590123100.00,M
2744,590136000.00,[90]
2745,590147500.00,S
2746,590161800.00,[AA]
2747,590176300.00,[17]
2748,590187400.00,-
2749,590198500.00,#
2750,590209700.00,1
2751,590220800.00,[87]
2752,590231900.00,[9B]
2753,590243100.00,7
2754,590254200.00,[87]
2755,590265300.00,3
2756,590276400.00,[11]
2757,590287600.00,[E5]
2758,590302300.00,[0D]
2759,845948400.00,[92]
2760,845963200.00,[EA]
2761,845977600.00,7
2762,845988700.00,[83]
2763,845999800.00,[07]
2764,846010900.00,-
2765,846022000.00,5
2766,846033200.00,[87]
2767,846044300.00,[19]
2768,846055500.00,[1B]
2769,846066600.00,9
2770,846077700.00,A
2771,846088800.00,[0D]
2772,846099900.00,7
2773,846111100.00,7
2774,846122300.00,[1B]
2775,846133400.00,[8B]
2776,846144500.00,[87]
2777,846155300.00,[C8]
2778,846169400.00,[83]
2779,846180500.00,5
2780,846191700.00,[87]
2781,846202800.00,[87]
2782,846213900.00,[A7]
2783,846225200.00,[87]
2784,846236300.00,'
2785,846247500.00,!
2786,846258600.00,[0D]
2787,846269700.00,3
2788,846280800.00,A
2789,846291900.00,[1D]
2790,846303100.00,7
2791,846314200.00,3
2792,846325400.00,[1B]
2793,846336500.00,[8B]
2794,846347600.00,[87]
2795,846358700.00,[80]
2796,846371100.00,[D8]
2797,846381800.00,[98]
2798,846392300.00,[B3]
2799,846407700.00,[EA]
2800,846422100.00,[1D]
2801,846433300.00,[9B]
2802,846444400.00,[87]
2803,846455600.00,[A7]
2804,846466700.00,[87]
2805,846477900.00,[19]
2806,846489100.00,[1B]
2807,846500200.00,9
2808,846511300.00,A
2809,846522400.00,#
2810,846533500.00,5
2811,846544700.00,#
2812,846555800.00,[8B]
2813,846566900.00,[83]
2814,846578000.00,[18]
2815,846589400.00,[9D]
2816,846600500.00,3
2817,846611700.00,[87]
2818,846622800.00,[E5]
2819,846637400.00,[0D]
2820,848766000.00,V
2821,848777200.00,M
2822,848789900.00,[90]
2823,848801200.00,[98]
2824,848814600.00,[15]
2825,848827100.00,[CA]
2826,848839300.00,[8D]
2827,848852600.00,[E5]
2828,848867300.00,[0D]
2829,848908400.00,L
2830,848919500.00,M
2831,848932300.00,[91]
2832,848948300.00,[DD]
2833,848961500.00,7
2834,848972700.00,[1B]
2835,848983900.00,A
2836,848995000.00,%
2837,849006100.00,[1B]
2838,849017200.00,A
2839,849028300.00,-
2840,849039500.00,#
2841,849050600.00,3
2842,849061800.00,!
2843,849072900.00,[8B]
2844,849084000.00,9
2845,849095100.00,[19]
2846,849106300.00,A
2847,849117400.00,#
2848,849128500.00,[15]
2849,849139600.00,%
2850,849150800.00,[85]
2851,849161900.00,[9D]
2852,849173200.00,[A7]
2853,849184400.00,[87]
2854,849195500.00,%
2855,849206700.00,[1B]
2856,849217800.00,[95]
2857,849228900.00,[85]
2858,849240000.00,[87]
2859,849251200.00,[07]
2860,849262400.00,[9D]
2861,849273400.00,[A7]
2862,849284700.00,[87]
2863,849295800.00,%
2864,849306900.00,[1B]
2865,849318000.00,[87]
2866,849329100.00,[85]
2867,849340300.00,[87]
2868,849351500.00,[07]
2869,849362600.00,[9D]
2870,849373700.00,[87]
2871,849384800.00,[E5]
2872,849399600.00,[0D]
2873,849508100.00,[A4]
2874,849523600.00,:
2875,849537900.00,%
2876,849549100.00,[0D]
2877,849560300.00,1
2878,849571400.00,-
2879,849582500.00,9
2880,849593600.00,[87]
2881,849604700.00,-
2882,849615900.00,#
2883,849627000.00,[87]
2884,849638200.00,5
2885,849649300.00,3
2886,849660400.00,[15]
2887,849671500.00,[19]
2888,849682700.00,5
2889,849693800.00,[87]
2890,849704900.00,3
2891,849716000.00,-
2892,849727200.00,'
2893,849738300.00,5
2894,849749500.00,[A3]
2895,849760600.00,[1B]
2896,849771700.00,[0D]
2897,849782800.00,[07]
2898,849793900.00,[0D]
2899,849805100.00,[19]
2900,849816300.00,[19]
2901,849827400.00,[87]
2902,849838500.00,5
2903,849849600.00,3
2904,849860700.00,[15]
2905,849871900.00,[19]
2906,849883000.00,5
2907,849894100.00,[E5]
2908,849908800.00,[0D]
2909,849943600.00,Q
2910,849958100.00,[BA]
2911,849972500.00,[0D]
2912,849983600.00,'
2913,849994700.00,A
2914,850005800.00,[19]
2915,850017000.00,[0B]
2916,850028100.00,[87]
2917,850039300.00,[85]
2918,850050400.00,[87]
2919,850061500.00,&
2920,850073100.00,[87]
2921,850084200.00,[8D]
2922,850095300.00,[93]
2923,850106500.00,[E5]
2924,850121300.00,[0D]
2925,850137900.00,V
2926,850150500.00,[A8]
2927,850161700.00,[AC]
2928,850177800.00,M
2929,850188900.00,[D5]
2930,850199400.00,[DA]
2931,850211200.00,e
2932,850222400.00,[B5]
2933,850233500.00,[85]
2934,850244600.00,[8D]
2935,850255700.00,-
2936,850269000.00,[91]
2937,850280200.00,[E5]
2938,850295000.00,[0D]
2939,850972500.00,[A3]
2940,850988000.00,[0A]
2941,850999100.00,[BA]
2942,851013500.00,[87]
2943,851024600.00,[1B]
2944,851035800.00,5
2945,851046900.00,[1D]
2946,851058000.00,[19]
2947,851069100.00,!
2948,851080300.00,#
2949,851091400.00,[8B]
2950,851102500.00,[87]
2951,851113700.00,#
2952,851125000.00,!
2953,851136100.00,[1B]
2954,851147200.00,%
2955,851158300.00,[1D]
2956,851169400.00,'
2957,851180600.00,[E5]
2958,851195100.00,[0D]
2959,851210800.00,H
2960,851223700.00,[91]
2961,851236800.00,`
2962,851252800.00,9
2963,851264000.00,'
2964,851275100.00,5
2965,851286200.00,9
2966,851297300.00,)
2967,851308500.00,[87]
2968,851319600.00,9
2969,851330800.00,!
2970,851341900.00,[15]
2971,851353000.00,#
2972,851364100.00,[17]
2973,851375200.00,[8B]
2974,851386400.00,[9B]
2975,851397500.00,[95]
2976,851408700.00,[E5]
2977,851423400.00,[0D]
2978,921984800.00,E
2979,921997000.00,[A3]
2980,922012500.00,[0A]
2981,922023600.00,[BA]
2982,922038000.00,[87]
2983,922049100.00,[07]
2984,922060200.00,[1D]
2985,922071400.00,[1B]
2986,922082500.00,[17]
2987,922093600.00,-
2988,922104800.00,[17]
2989,922115900.00,-
2990,922127000.00,!
2991,922138200.00,#
2992,922149300.00,[87]
2993,922160400.00,-
2994,922171500.00,[19]
2995,922182600.00,[87]
2996,922193800.00,[15]
2997,922205000.00,;
2998,922216100.00,!
2999,922227200.00,!
3000,922238300.00,[17]
3001,922249400.00,A
3002,922260600.00,[1D]
3003,922271700.00,[E5]
3004,922286500.00,[8D]
3005,922298100.00,[84]
3006,922313200.00,j
3007,922327600.00,7
3008,922338700.00,[87]
3009,922349800.00,[15]
3010,922360900.00,[A5]
3011,922372000.00,;
3012,922383200.00,!
3013,922394300.00,!
3014,922405400.00,[17]
3015,922416600.00,[8B]
3016,922427700.00,[87]
3017,922438800.00,[19]
3018,922450000.00,[1B]
3019,922461100.00,9
3020,922472200.00,A
3021,922483300.00,[1D]
3022,922494400.00,7
3023,922505600.00,7
3024,922516800.00,[1B]
3025,922527900.00,[85]
3026,922539000.00,[87]
3027,922550100.00,[07]
3028,922561200.00,[9D]
3029,922572500.00,[87]
3030,922583600.00,[87]
3031,922594700.00,[87]
3032,922605800.00,[87]
3033,922617000.00,[83]
3034,922628100.00,[A7]
3035,922639300.00,[87]
3036,922650500.00,7
3037,922661600.00,5
3038,922672700.00,[19]
3039,922683800.00,[17]
3040,922695000.00,A
3041,922706100.00,[1D]
3042,922717300.00,7
3043,922728400.00,7
3044,922739500.00,[1B]
3045,922750600.00,[85]
3046,922761700.00,[87]
3047,922772900.00,[07]
3048,922784100.00,[97]
3049,922795200.00,[87]
3050,922806400.00,[87]
3051,922817600.00,[87]
3052,922828700.00,[87]
3053,922839800.00,[87]
3054,922850900.00,[87]
3055,922862000.00,[A7]
3056,922873300.00,[87]
3057,922884400.00,'
3058,922895500.00,5
3059,922906700.00,#
3060,922917800.00,[85]
3061,922928900.00,[D8]
3062,922942900.00,[87]
3063,922954000.00,[8D]
3064,922965100.00,[91]
3065,922976200.00,[9D]
3066,922987400.00,[95]
3067,922998500.00,[9B]
3068,923009600.00,[E5]
3069,923024400.00,[0D]
