Id,Time[ns],0:UART: RX/TX
20464,5600425300.00,0
20465,5600436300.00,.
20466,5600447400.00,5
20467,5600458500.00,3
20468,5600469500.00,3
20469,5600480700.00,6
20470,5600491700.00,7
20471,5600502800.00,3
20472,5600513900.00,]
20473,5600524900.00,[20]
20474,5600536100.00,m
20475,5600547100.00,i
20476,5600558200.00,p
20477,5600569300.00,i
20478,5600580300.00,_
20479,5600591400.00,t
20480,5600602500.00,x
20481,5600613600.00,_
20482,5600624800.00,i
20483,5600635800.00,p
20484,5600646900.00,i
20485,5600658000.00,[20]
20486,5600669000.00,c
20487,5600680200.00,l
20488,5600691200.00,o
20489,5600702300.00,c
20490,5600713300.00,k
20491,5600724400.00,[20]
20492,5600735500.00,f
20493,5600746600.00,r
20494,5600757700.00,e
20495,5600768900.00,q
20496,5600779900.00,u
20497,5600791000.00,e
20498,5600802100.00,n
20499,5600813100.00,c
20500,5600824200.00,e
20501,5600835300.00,[20]
20502,5600846400.00,i
20503,5600857400.00,s
20504,5600868500.00,[20]
20505,5600879600.00,5
20506,5600890700.00,4
20507,5600901800.00,4
20508,5600912800.00,0
20509,5600923900.00,0
20510,5600935000.00,0
20511,5600946000.00,0
20512,5600957200.00,0
20513,5600968300.00,0
20514,5600979400.00,[0D]
20515,5600990500.00,[0A]
20516,5601077500.00,[
20517,5601088600.00,[20]
20518,5601099600.00,[20]
20519,5601110800.00,[20]
20520,5601121800.00,[20]
20521,5601132900.00,0
20522,5601144000.00,.
20523,5601155000.00,5
20524,5601166200.00,3
20525,5601177200.00,4
20526,5601188300.00,3
20527,5601199400.00,8
20528,5601210400.00,1
20529,5601221500.00,]
20530,5601232600.00,[20]
20531,5601243700.00,m
20532,5601254800.00,i
20533,5601265800.00,p
20534,5601276900.00,i
20535,5601288000.00,_
20536,5601299100.00,c
20537,5601310200.00,f
20538,5601321300.00,g
20539,5601332300.00,_
20540,5601343400.00,h
20541,5601354500.00,o
20542,5601365700.00,s
20543,5601376700.00,t
20544,5601387800.00,[20]
20545,5601398900.00,c
20546,5601409900.00,l
20547,5601421100.00,o
20548,5601432100.00,c
20549,5601443200.00,k
20550,5601454200.00,[20]
20551,5601465300.00,f
20552,5601476400.00,r
20553,5601487500.00,e
20554,5601498600.00,q
20555,5601509600.00,u
20556,5601520800.00,e
20557,5601531800.00,n
20558,5601542900.00,c
20559,5601554000.00,e
20560,5601565000.00,[20]
20561,5601576100.00,i
20562,5601587100.00,s
20563,5601598300.00,[20]
20564,5601609300.00,1
20565,5601620400.00,0
20566,5601631500.00,2
20567,5601642600.00,0
20568,5601653700.00,0
20569,5601664700.00,0
20570,5601675800.00,0
20571,5601686900.00,0
20572,5601697900.00,0
20573,5601709100.00,[0D]
20574,5601720100.00,[0A]
20575,5601815900.00,[
20576,5601827000.00,[20]
20577,5601838100.00,[20]
20578,5601849200.00,[20]
20579,5601860200.00,[20]
20580,5601871300.00,0
20581,5601882400.00,.
20582,5601893500.00,5
20583,5601904600.00,3
20584,5601915600.00,5
20585,5601926700.00,1
20586,5601937800.00,2
20587,5601948800.00,0
20588,5601959900.00,]
20589,5601971000.00,[20]
20590,5601982100.00,p
20591,5601993100.00,y
20592,5602004300.00,m
20593,5602015300.00,_
20594,5602026400.00,m
20595,5602037500.00,c
20596,5602048500.00,l
20597,5602059700.00,k
20598,5602070700.00,[20]
20599,5602081800.00,c
20600,5602092900.00,l
20601,5602103900.00,o
20602,5602115000.00,c
20603,5602126100.00,k
20604,5602137200.00,[20]
20605,5602148200.00,f
20606,5602159300.00,r
20607,5602170400.00,e
20608,5602181400.00,q
20609,5602192600.00,u
20610,5602203600.00,e
20611,5602214700.00,n
20612,5602225800.00,c
20613,5602236800.00,e
20614,5602247900.00,[20]
20615,5602259000.00,i
20616,5602270100.00,s
20617,5602281100.00,[20]
20618,5602292200.00,1
20619,5602303300.00,1
20620,5602314400.00,8
20621,5602325500.00,8
20622,5602336500.00,0
20623,5602347700.00,0
20624,5602358700.00,0
20625,5602369800.00,0
20626,5602380900.00,0
20627,5602391900.00,0
20628,5602403000.00,[0D]
20629,5602414100.00,[0A]
20630,5602518500.00,[
20631,5602529700.00,[20]
20632,5602540700.00,[20]
20633,5602551800.00,[20]
20634,5602562900.00,[20]
20635,5602573900.00,0
20636,5602585100.00,.
20637,5602596100.00,5
20638,5602607200.00,3
20639,5602618300.00,5
20640,5602629300.00,8
20641,5602640400.00,2
20642,5602651400.00,2
20643,5602662600.00,]
20644,5602673600.00,[20]
20645,5602684700.00,m
20646,5602695800.00,i
20647,5602706900.00,p
20648,5602718000.00,i
20649,5602729000.00,_
20650,5602740100.00,d
20651,5602751200.00,e
20652,5602762300.00,v
20653,5602773300.00,_
20654,5602784400.00,r
20655,5602795500.00,e
20656,5602806500.00,f
20657,5602817600.00,[20]
20658,5602828700.00,c
20659,5602839800.00,l
20660,5602850900.00,o
20661,5602861900.00,c
20662,5602873000.00,k
20663,5602884100.00,[20]
20664,5602895200.00,f
20665,5602906300.00,r
20666,5602917300.00,e
20667,5602928400.00,q
20668,5602939500.00,u
20669,5602950600.00,e
20670,5602961600.00,n
20671,5602972700.00,c
20672,5602983800.00,e
20673,5602994900.00,[20]
20674,5603005900.00,i
20675,5603017000.00,s
20676,5603028100.00,[20]
20677,5603039200.00,2
20678,5603050300.00,4
20679,5603061400.00,0
20680,5603072400.00,0
20681,5603083500.00,0
20682,5603094600.00,0
20683,5603105700.00,0
20684,5603116700.00,0
20685,5603127800.00,[0D]
20686,5603138900.00,[0A]
20687,5603256100.00,[
20688,5603267100.00,[20]
20689,5603278200.00,[20]
20690,5603289300.00,[20]
20691,5603300300.00,[20]
20692,5603311400.00,0
20693,5603322500.00,.
20694,5603333600.00,5
20695,5603344600.00,3
20696,5603355700.00,6
20697,5603366800.00,5
20698,5603377900.00,6
20699,5603389000.00,0
20700,5603400000.00,]
20701,5603411100.00,[20]
20702,5603422200.00,m
20703,5603433300.00,i
20704,5603444300.00,p
20705,5603455400.00,i
20706,5603466500.00,_
20707,5603477500.00,h
20708,5603488700.00,o
20709,5603499700.00,s
20710,5603510800.00,t
20711,5603521900.00,_
20712,5603532900.00,r
20713,5603544000.00,e
20714,5603555100.00,f
20715,5603566200.00,[20]
20716,5603577200.00,c
20717,5603588300.00,l
20718,5603599400.00,o
20719,5603610500.00,c
20720,5603621600.00,k
20721,5603632600.00,[20]
20722,5603643700.00,f
20723,5603654800.00,r
20724,5603665800.00,e
20725,5603677000.00,q
20726,5603688000.00,u
20727,5603699100.00,e
20728,5603710200.00,n
20729,5603721200.00,c
20730,5603732300.00,e
20731,5603743400.00,[20]
20732,5603754500.00,i
20733,5603765500.00,s
20734,5603776700.00,[20]
20735,5603787700.00,2
20736,5603798800.00,4
20737,5603809900.00,0
20738,5603820900.00,0
20739,5603832000.00,0
20740,5603843100.00,0
20741,5603854200.00,0
20742,5603865300.00,0
20743,5603876300.00,[0D]
20744,5603887400.00,[0A]
20745,5604010700.00,[
20746,5604021800.00,[20]
20747,5604032800.00,[20]
20748,5604044000.00,[20]
20749,5604055000.00,[20]
20750,5604066100.00,0
20751,5604077200.00,.
20752,5604088200.00,5
20753,5604099300.00,3
20754,5604110400.00,7
20755,5604121500.00,3
20756,5604132500.00,1
20757,5604143700.00,5
20758,5604154700.00,]
20759,5604165800.00,[20]
20760,5604176900.00,s
20761,5604188000.00,e
20762,5604199100.00,n
20763,5604210100.00,s
20764,5604221200.00,o
20765,5604232300.00,r
20766,5604243300.00,0
20767,5604254500.00,_
20768,5604265500.00,m
20769,5604276600.00,c
20770,5604287700.00,l
20771,5604298700.00,k
20772,5604309900.00,[20]
20773,5604320900.00,c
20774,5604332000.00,l
20775,5604343100.00,o
20776,5604354100.00,c
20777,5604365300.00,k
20778,5604376300.00,[20]
20779,5604387400.00,f
20780,5604398400.00,r
20781,5604409500.00,e
20782,5604420600.00,q
20783,5604431700.00,u
20784,5604442800.00,e
20785,5604453800.00,n
20786,5604464900.00,c
20787,5604476000.00,e
20788,5604487100.00,[20]
20789,5604498200.00,i
20790,5604509200.00,s
20791,5604520300.00,[20]
20792,5604531400.00,3
20793,5604542500.00,7
20794,5604553600.00,1
20795,5604564600.00,2
20796,5604575700.00,5
20797,5604586800.00,0
20798,5604597900.00,0
20799,5604608900.00,0
20800,5604620000.00,[0D]
20801,5604631100.00,[0A]
20802,5604781600.00,[
20803,5604792700.00,[20]
20804,5604803900.00,[20]
20805,5604814900.00,[20]
20806,5604826000.00,[20]
20807,5604837100.00,0
20808,5604848100.00,.
20809,5604859300.00,5
20810,5604870300.00,3
20811,5604881400.00,8
20812,5604892500.00,0
20813,5604903600.00,8
20814,5604914700.00,5
20815,5604925700.00,]
20816,5604936800.00,[20]
20817,5604947900.00,s
20818,5604959000.00,e
20819,5604970100.00,n
20820,5604981100.00,s
20821,5604992200.00,o
20822,5605003300.00,r
20823,5605014400.00,1
20824,5605025400.00,_
20825,5605036500.00,m
20826,5605047600.00,c
20827,5605058600.00,l
20828,5605069800.00,k
20829,5605080800.00,[20]
20830,5605091900.00,c
20831,5605103000.00,l
20832,5605114000.00,o
20833,5605125200.00,c
20834,5605136200.00,k
20835,5605147300.00,[20]
20836,5605158400.00,f
20837,5605169400.00,r
20838,5605180500.00,e
20839,5605191600.00,q
20840,5605202700.00,u
20841,5605213700.00,e
20842,5605224800.00,n
20843,5605235900.00,c
20844,5605247000.00,e
20845,5605258100.00,[20]
20846,5605269100.00,i
20847,5605280200.00,s
20848,5605291300.00,[20]
20849,5605302400.00,3
20850,5605313500.00,7
20851,5605324500.00,1
20852,5605335600.00,2
20853,5605346700.00,5
20854,5605357800.00,0
20855,5605368800.00,0
20856,5605379900.00,0
20857,5605391000.00,[0D]
20858,5605402000.00,[0A]
20859,5605545400.00,[
20860,5605556400.00,[20]
20861,5605567500.00,[20]
20862,5605578600.00,[20]
20863,5605589700.00,[20]
20864,5605600700.00,0
20865,5605611800.00,.
20866,5605622900.00,5
20867,5605634000.00,3
20868,5605645100.00,8
20869,5605656200.00,8
20870,5605667200.00,4
20871,5605678300.00,9
20872,5605689400.00,]
20873,5605700500.00,[20]
20874,5605711500.00,s
20875,5605722600.00,e
20876,5605733700.00,n
20877,5605744800.00,s
20878,5605755800.00,o
20879,5605766900.00,r
20880,5605778000.00,2
20881,5605789000.00,_
20882,5605800200.00,m
20883,5605811200.00,c
20884,5605822300.00,l
20885,5605833400.00,k
20886,5605844400.00,[20]
20887,5605855500.00,c
20888,5605866600.00,l
20889,5605877700.00,o
20890,5605888800.00,c
20891,5605899800.00,k
20892,5605910900.00,[20]
20893,5605922000.00,f
20894,5605933100.00,r
20895,5605944100.00,e
20896,5605955200.00,q
20897,5605966300.00,u
20898,5605977400.00,e
20899,5605988500.00,n
20900,5605999500.00,c
20901,5606010700.00,e
20902,5606021700.00,[20]
20903,5606032800.00,i
20904,5606043900.00,s
20905,5606054900.00,[20]
20906,5606066000.00,3
20907,5606077100.00,7
20908,5606088200.00,1
20909,5606099200.00,2
20910,5606110300.00,5
20911,5606121400.00,0
20912,5606132400.00,0
20913,5606143600.00,0
20914,5606154600.00,[0D]
20915,5606165700.00,[0A]
20916,5606317100.00,[
20917,5606328100.00,[20]
20918,5606339200.00,[20]
20919,5606350300.00,[20]
20920,5606361400.00,[20]
20921,5606372400.00,0
20922,5606383500.00,.
20923,5606394600.00,5
20924,5606405700.00,3
20925,5606416800.00,9
20926,5606427800.00,6
20927,5606438900.00,2
20928,5606450000.00,1
20929,5606461100.00,]
20930,5606472200.00,[20]
20931,5606483200.00,s
20932,5606494400.00,e
20933,5606505400.00,n
20934,5606516500.00,s
20935,5606527500.00,o
20936,5606538600.00,r
20937,5606549700.00,3
20938,5606560700.00,_
20939,5606571900.00,m
20940,5606582900.00,c
20941,5606594000.00,l
20942,5606605100.00,k
20943,5606616100.00,[20]
20944,5606627300.00,c
20945,5606638300.00,l
20946,5606649400.00,o
20947,5606660500.00,c
20948,5606671500.00,k
20949,5606682700.00,[20]
20950,5606693700.00,f
20951,5606704800.00,r
20952,5606715900.00,e
20953,5606726900.00,q
20954,5606738000.00,u
20955,5606749100.00,e
20956,5606760200.00,n
20957,5606771200.00,c
20958,5606782300.00,e
20959,5606793400.00,[20]
20960,5606804500.00,i
20961,5606815600.00,s
20962,5606826600.00,[20]
20963,5606837800.00,3
20964,5606848800.00,7
20965,5606859900.00,1
20966,5606871000.00,2
20967,5606882000.00,5
20968,5606893100.00,0
20969,5606904200.00,0
20970,5606915300.00,0
20971,5606926300.00,[0D]
20972,5606937400.00,[0A]
20973,5606955000.00,[
20974,5606966100.00,[20]
20975,5606977200.00,[20]
20976,5606988200.00,[20]
20977,5606999300.00,[20]
20978,5607010400.00,0
20979,5607021500.00,.
20980,5607032600.00,5
20981,5607043600.00,4
20982,5607054700.00,0
20983,5607065800.00,2
20984,5607076900.00,5
20985,5607087900.00,9
20986,5607099000.00,]
20987,5607110100.00,[20]
20988,5607121100.00,[
20989,5607132300.00,F
20990,5607143300.00,R
20991,5607154400.00,T
20992,5607165500.00,:
20993,5607176500.00,D
20994,5607187600.00,]
20995,5607198700.00,[20]
20996,5607209800.00,x
20997,5607220800.00,3
20998,5607231900.00,_
20999,5607243000.00,i
21000,5607254100.00,p
21001,5607265200.00,s
21002,5607276200.00,_
21003,5607287300.00,p
21004,5607298400.00,r
21005,5607309500.00,o
21006,5607320500.00,b
21007,5607331600.00,e
21008,5607342700.00,(
21009,5607353700.00,0
21010,5607364900.00,)
21011,5607375900.00,[0D]
21012,5607387000.00,[0A]
21013,5607886100.00,[
21014,5607897200.00,[20]
21015,5607908200.00,[20]
21016,5607919300.00,[20]
21017,5607930400.00,[20]
21018,5607941500.00,0
21019,5607952500.00,.
21020,5607963600.00,5
21021,5607974700.00,4
21022,5607985800.00,1
21023,5607996900.00,1
21024,5608007900.00,8
21025,5608019000.00,9
21026,5608030100.00,]
21027,5608041100.00,[20]
21028,5608052200.00,h
21029,5608063300.00,o
21030,5608074400.00,b
21031,5608085400.00,o
21032,5608096500.00,t
21033,5608107600.00,[20]
21034,5608118700.00,s
21035,5608129800.00,w
21036,5608140800.00,i
21037,5608151900.00,n
21038,5608163000.00,f
21039,5608174100.00,o
21040,5608185200.00,[20]
21041,5608196300.00,s
21042,5608207300.00,e
21043,5608218400.00,l
21044,5608229500.00,[20]
21045,5608240600.00,r
21046,5608251600.00,e
21047,5608262700.00,g
21048,5608273800.00,[20]
21049,5608284900.00,r
21050,5608295900.00,o
21051,5608307000.00,=
21052,5608318100.00,0
21053,5608329100.00,x
21054,5608340300.00,1
21055,5608351400.00,[20]
21056,5608362400.00,b
21057,5608373500.00,o
21058,5608384600.00,o
21059,5608395700.00,t
21060,5608406700.00,[20]
21061,5608417800.00,d
21062,5608428900.00,u
21063,5608439900.00,m
21064,5608451100.00,p
21065,5608462100.00,[0D]
21066,5608473200.00,[0A]
21067,5608807100.00,[
21068,5608818100.00,[20]
21069,5608829300.00,[20]
21070,5608840300.00,[20]
21071,5608851400.00,[20]
21072,5608862500.00,0
21073,5608873500.00,.
21074,5608884600.00,5
21075,5608895700.00,4
21076,5608906800.00,2
21077,5608917900.00,1
21078,5608928900.00,1
21079,5608940000.00,0
21080,5608951100.00,]
21081,5608962200.00,[20]
21082,5608973200.00,p
21083,5608984300.00,v
21084,5608995400.00,t
21085,5609006400.00,[20]
21086,5609017500.00,a
21087,5609028600.00,1
21088,5609039700.00,0
21089,5609050700.00,0
21090,5609061900.00,9
21091,5609072900.00,0
21092,5609084000.00,0
21093,5609095100.00,0
21094,5609106100.00,.
21095,5609117200.00,p
21096,5609128300.00,v
21097,5609139400.00,t
21098,5609150500.00,:
21099,5609161500.00,[20]
21100,5609172700.00,S
21101,5609183700.00,C
21102,5609194800.00,R
21103,5609205800.00,A
21104,5609216900.00,T
21105,5609228000.00,C
21106,5609239000.00,H
21107,5609250200.00,[20]
21108,5609261200.00,t
21109,5609272300.00,e
21110,5609283400.00,s
21111,5609294400.00,t
21112,5609305600.00,:
21113,5609316600.00,[20]
21114,5609327700.00,1
21115,5609338800.00,2
21116,5609349800.00,3
21117,5609361000.00,4
21118,5609372000.00,a
21119,5609383100.00,b
21120,5609394200.00,c
21121,5609405200.00,d
21122,5609416300.00,,
21123,5609427400.00,[20]
21124,5609438500.00,p
21125,5609449500.00,v
21126,5609460600.00,t
21127,5609471700.00,[20]
21128,5609482800.00,i
21129,5609493900.00,s
21130,5609504900.00,[20]
21131,5609516100.00,a
21132,5609527100.00,l
21133,5609538200.00,i
21134,5609549200.00,v
21135,5609560300.00,e
21136,5609571400.00,.
21137,5609582500.00,[0D]
21138,5609593600.00,[0A]
21139,5609723900.00,[
21140,5609734900.00,[20]
21141,5609746100.00,[20]
21142,5609757100.00,[20]
21143,5609768200.00,[20]
21144,5609779300.00,0
21145,5609790400.00,.
21146,5609801500.00,5
21147,5609812500.00,4
21148,5609823600.00,3
21149,5609834700.00,0
21150,5609845800.00,2
21151,5609856800.00,8
21152,5609867900.00,]
21153,5609879000.00,[20]
21154,5609890100.00,p
21155,5609901200.00,v
21156,5609912200.00,t
21157,5609923300.00,[20]
21158,5609934400.00,a
21159,5609945400.00,1
21160,5609956600.00,0
21161,5609967600.00,0
21162,5609978700.00,9
21163,5609989800.00,0
21164,5610000800.00,0
21165,5610011900.00,0
21166,5610023000.00,.
21167,5610034100.00,p
21168,5610045100.00,v
21169,5610056200.00,t
21170,5610067300.00,:
21171,5610078300.00,[20]
21172,5610089500.00,V
21173,5610100500.00,M
21174,5610111600.00,[20]
21175,5610122700.00,C
21176,5610133800.00,a
21177,5610144900.00,l
21178,5610155900.00,i
21179,5610167000.00,b
21180,5610178100.00,r
21181,5610189200.00,a
21182,5610200300.00,t
21183,5610211300.00,e
21184,5610222400.00,d
21185,5610233500.00,[20]
21186,5610244600.00,d
21187,5610255600.00,a
21188,5610266700.00,t
21189,5610277800.00,a
21190,5610288800.00,[20]
21191,5610300000.00,d
21192,5610311000.00,e
21193,5610322100.00,t
21194,5610333200.00,e
21195,5610344200.00,c
21196,5610355300.00,t
21197,5610366400.00,e
21198,5610377500.00,d
21199,5610388600.00,[0D]
21200,5610399600.00,[0A]
21201,5610861300.00,[
21202,5610872400.00,[20]
21203,5610883500.00,[20]
21204,5610894500.00,[20]
21205,5610905700.00,[20]
21206,5610916700.00,0
21207,5610927800.00,.
21208,5610938900.00,5
21209,5610949900.00,4
21210,5610961000.00,4
21211,5610972100.00,1
21212,5610983200.00,6
21213,5610994200.00,5
21214,5611005300.00,]
21215,5611016400.00,[20]
21216,5611027500.00,h
21217,5611038600.00,o
21218,5611049600.00,b
21219,5611060700.00,o
21220,5611071800.00,t
21221,5611082800.00,_
21222,5611093900.00,w
21223,5611105000.00,d
21224,5611116100.00,t
21225,5611127100.00,[20]
21226,5611138200.00,a
21227,5611149300.00,1
21228,5611160400.00,0
21229,5611171500.00,0
21230,5611182500.00,2
21231,5611193700.00,0
21232,5611204700.00,0
21233,5611215800.00,0
21234,5611226900.00,.
21235,5611237900.00,w
21236,5611249100.00,a
21237,5611260100.00,t
21238,5611271200.00,c
21239,5611282200.00,h
21240,5611293300.00,d
21241,5611304400.00,o
21242,5611315400.00,g
21243,5611326600.00,:
21244,5611337600.00,[20]
21245,5611348700.00,w
21246,5611359800.00,a
21247,5611370800.00,t
21248,5611382000.00,c
21249,5611393000.00,h
21250,5611404100.00,d
21251,5611415100.00,o
21252,5611426200.00,g
21253,5611437300.00,[20]
21254,5611448400.00,s
21255,5611459500.00,e
21256,5611470500.00,t
21257,5611481600.00,t
21258,5611492700.00,i
21259,5611503800.00,n
21260,5611514900.00,g
21261,5611525900.00,[20]
21262,5611537100.00,[
21263,5611548100.00,p
21264,5611559200.00,e
21265,5611570300.00,t
21266,5611581300.00,:
21267,5611592400.00,6
21268,5611603500.00,s
21269,5611614600.00,[20]
21270,5611625800.00,b
21271,5611636800.00,a
21272,5611647900.00,r
21273,5611659000.00,k
21274,5611670000.00,:
21275,5611681100.00,1
21276,5611692200.00,1
21277,5611703300.00,s
21278,5611714300.00,[20]
21279,5611725400.00,b
21280,5611736500.00,i
21281,5611747500.00,t
21282,5611758700.00,e
21283,5611769700.00,:
21284,5611780800.00,1
21285,5611791900.00,5
21286,5611802900.00,s
21287,5611814000.00,]
21288,5611825100.00,[0D]
21289,5611836200.00,[0A]
21290,5612136500.00,[
21291,5612147600.00,[20]
21292,5612158700.00,[20]
21293,5612169800.00,[20]
21294,5612180900.00,[20]
21295,5612192000.00,0
21296,5612203000.00,.
21297,5612214100.00,5
21298,5612225200.00,4
21299,5612236300.00,5
21300,5612247400.00,4
21301,5612258400.00,4
21302,5612269500.00,0
21303,5612280600.00,]
21304,5612291700.00,[20]
21305,5612302700.00,h
21306,5612313800.00,o
21307,5612324900.00,b
21308,5612335900.00,o
21309,5612347000.00,t
21310,5612358100.00,_
21311,5612369200.00,w
21312,5612380200.00,d
21313,5612391300.00,t
21314,5612402400.00,[20]
21315,5612413500.00,a
21316,5612424600.00,1
21317,5612435600.00,0
21318,5612446700.00,0
21319,5612457800.00,2
21320,5612468900.00,0
21321,5612480000.00,0
21322,5612491000.00,0
21323,5612502100.00,.
21324,5612513200.00,w
21325,5612524300.00,a
21326,5612535300.00,t
21327,5612546400.00,c
21328,5612557500.00,h
21329,5612568500.00,d
21330,5612579700.00,o
21331,5612590700.00,g
21332,5612601800.00,:
21333,5612612900.00,[20]
21334,5612623900.00,H
21335,5612635100.00,o
21336,5612646100.00,b
21337,5612657200.00,o
21338,5612668200.00,t
21339,5612679300.00,[20]
21340,5612690400.00,W
21341,5612701400.00,a
21342,5612712600.00,t
21343,5612723600.00,c
21344,5612734700.00,h
21345,5612745800.00,d
21346,5612756900.00,o
21347,5612768000.00,g
21348,5612779000.00,[20]
21349,5612790100.00,T
21350,5612801200.00,i
21351,5612812300.00,m
21352,5612823300.00,e
21353,5612834400.00,r
21354,5612845500.00,[20]
21355,5612856500.00,a
21356,5612867700.00,t
21357,5612878700.00,[20]
21358,5612889800.00,f
21359,5612900900.00,f
21360,5612911900.00,f
21361,5612923100.00,f
21362,5612934100.00,f
21363,5612945200.00,f
21364,5612956300.00,8
21365,5612967300.00,0
21366,5612978400.00,0
21367,5612989500.00,e
21368,5613000600.00,4
21369,5613011600.00,3
21370,5613022700.00,3
21371,5613033800.00,0
21372,5613044800.00,0
21373,5613056000.00,0
21374,5613067000.00,[20]
21375,5613078100.00,w
21376,5613089200.00,i
21377,5613100300.00,t
21378,5613111400.00,h
21379,5613122400.00,[20]
21380,5613133500.00,t
21381,5613144600.00,i
21382,5613155700.00,m
21383,5613166700.00,e
21384,5613177800.00,o
21385,5613188900.00,u
21386,5613199900.00,t
21387,5613211100.00,[20]
21388,5613222100.00,1
21389,5613233200.00,5
21390,5613244300.00,s
21391,5613255300.00,[0D]
21392,5613266500.00,[0A]
21393,5613569600.00,[
21394,5613580700.00,[20]
21395,5613591800.00,[20]
21396,5613602900.00,[20]
21397,5613613900.00,[20]
21398,5613625000.00,0
21399,5613636100.00,.
21400,5613647200.00,5
21401,5613658200.00,4
21402,5613669300.00,6
21403,5613680500.00,8
21404,5613691500.00,7
21405,5613702600.00,3
21406,5613713700.00,]
21407,5613724700.00,[20]
21408,5613735800.00,d
21409,5613746900.00,e
21410,5613758000.00,v
21411,5613769000.00,i
21412,5613780100.00,c
21413,5613791200.00,e
21414,5613802200.00,-
21415,5613813400.00,m
21416,5613824400.00,a
21417,5613835500.00,p
21418,5613846600.00,p
21419,5613857600.00,e
21420,5613868700.00,r
21421,5613879800.00,:
21422,5613890900.00,[20]
21423,5613902000.00,u
21424,5613913000.00,e
21425,5613924100.00,v
21426,5613935200.00,e
21427,5613946300.00,n
21428,5613957300.00,t
21429,5613968400.00,:
21430,5613979500.00,[20]
21431,5613990600.00,v
21432,5614001600.00,e
21433,5614012700.00,r
21434,5614023800.00,s
21435,5614034900.00,i
21436,5614046000.00,o
21437,5614057000.00,n
21438,5614068100.00,[20]
21439,5614079200.00,1
21440,5614090200.00,.
21441,5614101300.00,0
21442,5614112400.00,.
21443,5614123500.00,3
21444,5614134600.00,[0D]
21445,5614145600.00,[0A]
21446,5614336700.00,[
21447,5614347800.00,[20]
21448,5614358900.00,[20]
21449,5614370000.00,[20]
21450,5614381100.00,[20]
21451,5614392100.00,0
21452,5614403300.00,.
21453,5614414300.00,5
21454,5614425400.00,4
21455,5614436500.00,7
21456,5614447500.00,6
21457,5614458700.00,4
21458,5614469700.00,0
21459,5614480800.00,]
21460,5614491900.00,[20]
21461,5614502900.00,d
21462,5614514000.00,e
21463,5614525100.00,v
21464,5614536200.00,i
21465,5614547200.00,c
21466,5614558300.00,e
21467,5614569400.00,-
21468,5614580400.00,m
21469,5614591600.00,a
21470,5614602600.00,p
21471,5614613700.00,p
21472,5614624800.00,e
21473,5614635900.00,r
21474,5614647000.00,:
21475,5614658000.00,[20]
21476,5614669100.00,i
21477,5614680200.00,o
21478,5614691300.00,c
21479,5614702400.00,t
21480,5614713400.00,l
21481,5614724500.00,:
21482,5614735500.00,[20]
21483,5614746700.00,4
21484,5614757700.00,.
21485,5614768800.00,3
21486,5614779900.00,7
21487,5614790900.00,.
21488,5614802100.00,0
21489,5614813100.00,-
21490,5614824200.00,i
21491,5614835300.00,o
21492,5614846300.00,c
21493,5614857400.00,t
21494,5614868500.00,l
21495,5614879600.00,[20]
21496,5614890600.00,(
21497,5614901700.00,2
21498,5614912800.00,0
21499,5614923900.00,1
21500,5614935000.00,7
21501,5614946000.00,-
21502,5614957100.00,0
21503,5614968200.00,9
21504,5614979300.00,-
21505,5614990400.00,2
21506,5615001400.00,0
21507,5615012500.00,)
21508,5615023600.00,[20]
21509,5615034700.00,i
21510,5615045800.00,n
21511,5615056800.00,i
21512,5615067900.00,t
21513,5615079000.00,i
21514,5615090100.00,a
21515,5615101100.00,l
21516,5615112200.00,i
21517,5615123300.00,s
21518,5615134300.00,e
21519,5615145500.00,d
21520,5615156500.00,:
21521,5615167600.00,[20]
21522,5615178700.00,d
21523,5615189700.00,m
21524,5615200900.00,-
21525,5615211900.00,d
21526,5615223000.00,e
21527,5615234100.00,v
21528,5615245100.00,e
21529,5615256200.00,l
21530,5615267300.00,@
21531,5615278400.00,r
21532,5615289400.00,e
21533,5615300500.00,d
21534,5615311600.00,h
21535,5615322700.00,a
21536,5615333800.00,t
21537,5615344800.00,.
21538,5615355900.00,c
21539,5615367000.00,o
21540,5615378100.00,m
21541,5615389100.00,[0D]
21542,5615400200.00,[0A]
21543,5615482200.00,[
21544,5615493300.00,[20]
21545,5615504300.00,[20]
21546,5615515400.00,[20]
21547,5615526500.00,[20]
21548,5615537600.00,0
21549,5615548700.00,.
21550,5615559700.00,5
21551,5615570800.00,4
21552,5615581900.00,8
21553,5615593000.00,7
21554,5615604100.00,8
21555,5615615100.00,6
21556,5615626200.00,]
21557,5615637300.00,[20]
21558,5615648400.00,d
21559,5615659400.00,e
21560,5615670500.00,v
21561,5615681600.00,i
21562,5615692600.00,c
21563,5615703800.00,e
21564,5615714800.00,-
21565,5615725900.00,m
21566,5615737000.00,a
21567,5615748000.00,p
21568,5615759200.00,p
21569,5615770200.00,e
21570,5615781300.00,r
21571,5615792400.00,:
21572,5615803400.00,[20]
21573,5615814600.00,v
21574,5615825600.00,e
21575,5615836700.00,r
21576,5615847800.00,i
21577,5615858800.00,t
21578,5615869900.00,y
21579,5615881000.00,-
21580,5615892100.00,a
21581,5615903100.00,v
21582,5615914200.00,b
21583,5615925300.00,:
21584,5615936400.00,[20]
21585,5615947500.00,A
21586,5615958500.00,V
21587,5615969600.00,B
21588,5615980700.00,[20]
21589,5615991800.00,e
21590,5616002800.00,r
21591,5616013900.00,r
