Id,Time[ns],0:UART: RX/TX
24699,8360146400.00,[D8]
24700,8360157200.00,[98]
24701,8360167700.00,[B4]
24702,8360179300.00,[98]
24703,8360189800.00,[B3]
24704,8360203600.00,[A4]
24705,8360214200.00,[EC]
24706,8360230700.00,[9D]
24707,8360241800.00,E
24708,8360252800.00,[87]
24709,8360263900.00,[17]
24710,8360275000.00,[19]
24711,8360286100.00,#
24712,8360297200.00,A
24713,8360308200.00,-
24714,8360319300.00,#
24715,8360330400.00,-
24716,8360341500.00,[17]
24717,8360352500.00,A
24718,8360363600.00,%
24719,8360374700.00,!
24720,8360385800.00,7
24721,8360396900.00,[15]
24722,8360408000.00,'
24723,8360419000.00,5
24724,8360430100.00,[8B]
24725,8360441100.00,[87]
24726,8360452300.00,c
24727,8360463300.00,!
24728,8360474400.00,[87]
24729,8360485500.00,9
24730,8360496600.00,[1D]
24731,8360507700.00,[03]
24732,8360518700.00,[1D]
24733,8360529800.00,[1B]
24734,8360540900.00,'
24735,8360552000.00,5
24736,8360563000.00,[87]
24737,8360574100.00,c
24738,8360585200.00,m
24739,8360596200.00,9
24740,8360607400.00,[87]
24741,8360618400.00,3
24742,8360629500.00,!
24743,8360640600.00,[15]
24744,8360651600.00,#
24745,8360662700.00,7
24746,8360673800.00,[A3]
24747,8360684900.00,[87]
24748,8360695900.00,G
24749,8360707000.00,5
24750,8360718100.00,[1B]
24751,8360729100.00,'
24752,8360740300.00,[0D]
24753,8360751300.00,[07]
24754,8360762400.00,[19]
24755,8360773500.00,[87]
24756,8360784500.00,'
24757,8360795700.00,!
24758,8360806700.00,[0D]
24759,8360817800.00,7
24760,8360828900.00,[87]
24761,8360839900.00,[11]
24762,8360851000.00,-
24763,8360862100.00,[17]
24764,8360873200.00,'
24765,8360884200.00,[87]
24766,8360895300.00,-
24767,8360906400.00,#
24768,8360917500.00,A
24769,8360928600.00,7
24770,8360939600.00,5
24771,8360950800.00,;
24772,8360961800.00,[15]
24773,8360972900.00,1
24774,8360984000.00,[85]
24775,8360995000.00,[8D]
24776,8361006100.00,[87]
24777,8361017200.00,[81]
24778,8361028300.00,[E5]
24779,8361042800.00,[0D]
24780,8362088700.00,R
24781,8362101400.00,[98]
24782,8362112500.00,[98]
24783,8362123500.00,[98]
24784,8362134700.00,[98]
24785,8362145800.00,[98]
24786,8362156200.00,[B4]
24787,8362167900.00,[98]
24788,8362178300.00,[B3]
24789,8362192700.00,[D6]
24790,8362208100.00,[93]
24791,8362219200.00,[87]
24792,8362230300.00,E
24793,8362241300.00,[87]
24794,8362252500.00,g
24795,8362263500.00,!
24796,8362274700.00,[1D]
24797,8362285700.00,7
24798,8362296800.00,-
24799,8362307900.00,#
24800,8362319100.00,1
24801,8362330100.00,[87]
24802,8362341200.00,9
24803,8362352300.00,!
24804,8362363300.00,%
24805,8362374500.00,[07]
24806,8362385500.00,-
24807,8362396600.00,'
24808,8362407700.00,5
24809,8362418700.00,7
24810,8362429900.00,[A5]
24811,8362440900.00,-
24812,8362452000.00,#
24813,8362463000.00,[87]
24814,8362474100.00,G
24815,8362485200.00,[A3]
24816,8362496200.00,[95]
24817,8362507400.00,[87]
24818,8362518400.00,[8D]
24819,8362529500.00,[87]
24820,8362540600.00,9
24821,8362551700.00,5
24822,8362562800.00,[1B]
24823,8362573800.00,[17]
24824,8362584900.00,-
24825,8362595900.00,3
24826,8362607100.00,-
24827,8362618100.00,9
24828,8362629200.00,[0D]
24829,8362640300.00,[17]
24830,8362651300.00,5
24831,8362662500.00,[19]
24832,8362673500.00,[E5]
24833,8362688100.00,[0D]
24834,8363006800.00,R
24835,8363019300.00,[B0]
24836,8363030600.00,[98]
24837,8363041600.00,[98]
24838,8363052600.00,[B0]
24839,8363063800.00,[98]
24840,8363074300.00,[B4]
24841,8363085900.00,[90]
24842,8363096400.00,[B3]
24843,8363108000.00,[92]
24844,8363119100.00,[90]
24845,8363130200.00,[98]
24846,8363144000.00,V
24847,8363157300.00,[1D]
24848,8363170500.00,%
24849,8363181600.00,%
24850,8363192700.00,9
24851,8363203700.00,[8D]
24852,8363214800.00,[8B]
24853,8363225900.00,[87]
24854,8363237000.00,[0D]
24855,8363248000.00,[15]
24856,8363259100.00,5
24857,8363270200.00,[15]
24858,8363281300.00,-
24859,8363292400.00,#
24860,8363303400.00,1
24861,8363314500.00,[87]
24862,8363325600.00,[15]
24863,8363336700.00,#
24864,8363347800.00,)
24865,8363358800.00,#
24866,8363369900.00,!
24867,8363381000.00,[11]
24868,8363392100.00,#
24869,8363403100.00,[87]
24870,8363414200.00,9
24871,8363425300.00,m
24872,8363436300.00,Y
24873,8363447400.00,[87]
24874,8363458500.00,[17]
24875,8363469600.00,[15]
24876,8363480700.00,[07]
24877,8363491700.00,'
24878,8363502800.00,5
24879,8363513900.00,[87]
24880,8363524900.00,[87]
24881,8363536000.00,[07]
24882,8363547100.00,[87]
24883,8363558200.00,[87]
24884,8363569300.00,[87]
24885,8363580400.00,[A7]
24886,8363591400.00,[91]
24887,8363602500.00,[87]
24888,8363613600.00,[1B]
24889,8363624700.00,[0D]
24890,8363635800.00,[17]
24891,8363646900.00,5
24892,8363658000.00,[19]
24893,8363669100.00,[AD]
24894,8363680100.00,[E5]
24895,8363694700.00,[0D]
24896,8365594600.00,R
24897,8365607400.00,[98]
24898,8365618600.00,[98]
24899,8365629300.00,[B0]
24900,8365640600.00,[98]
24901,8365651100.00,[B0]
24902,8365662100.00,[B4]
24903,8365673900.00,[98]
24904,8365684300.00,[B3]
24905,8365698600.00,v
24906,8365709600.00,[16]
24907,8365720800.00,v
24908,8365731800.00,V
24909,8365745100.00,[1D]
24910,8365758300.00,g
24911,8365769400.00,!
24912,8365780500.00,[1D]
24913,8365791600.00,7
24914,8365802600.00,5
24915,8365813700.00,7
24916,8365824800.00,[87]
24917,8365835800.00,C
24918,8365847000.00,[A3]
24919,8365858000.00,[95]
24920,8365869100.00,[87]
24921,8365880200.00,[8D]
24922,8365891200.00,[87]
24923,8365902400.00,[19]
24924,8365913400.00,5
24925,8365924500.00,[1B]
24926,8365935600.00,[17]
24927,8365946700.00,[87]
24928,8365957800.00,[B1]
24929,8365968800.00,;
24930,8365979900.00,[15]
24931,8365991000.00,-
24932,8366002100.00,#
24933,8366013200.00,7
24934,8366024200.00,[87]
24935,8366035300.00,[17]
24936,8366046400.00,-
24937,8366057500.00,%
24938,8366068500.00,5
24939,8366079600.00,[87]
24940,8366090700.00,[0D]
24941,8366101700.00,[15]
24942,8366112900.00,[17]
24943,8366123900.00,!
24944,8366135000.00,1
24945,8366146100.00,5
24946,8366157100.00,#
24947,8366168200.00,5
24948,8366179300.00,[1B]
24949,8366190400.00,[0D]
24950,8366201400.00,[17]
24951,8366212600.00,5
24952,8366223600.00,7
24953,8366234700.00,[87]
24954,8366245800.00,)
24955,8366256800.00,5
24956,8366267900.00,[1B]
24957,8366279000.00,#
24958,8366290100.00,5
24959,8366301200.00,#
24960,8366312200.00,[87]
24961,8366323300.00,)
24962,8366334400.00,5
24963,8366345500.00,[0D]
24964,8366356500.00,[8B]
24965,8366367600.00,[83]
24966,8366378700.00,[87]
24967,8366389900.00,[8D]
24968,8366400900.00,9
24969,8366412000.00,[1B]
24970,8366423100.00,[87]
24971,8366434100.00,5
24972,8366445300.00,3
24973,8366456300.00,[91]
24974,8366467400.00,[91]
24975,8366478400.00,7
24976,8366489600.00,;
24977,8366500600.00,[9B]
24978,8366511700.00,3
24979,8366522800.00,[1D]
24980,8366533800.00,9
24981,8366545000.00,[91]
24982,8366556000.00,[93]
24983,8366567100.00,5
24984,8366578200.00,[8D]
24985,8366589200.00,[95]
24986,8366600300.00,[83]
24987,8366611300.00,[87]
24988,8366622500.00,9
24989,8366633500.00,[9B]
24990,8366644600.00,[9D]
24991,8366655700.00,[9B]
24992,8366666700.00,[87]
24993,8366677900.00,9
24994,8366688900.00,[87]
24995,8366700000.00,[9B]
24996,8366711100.00,[97]
24997,8366722100.00,[9B]
24998,8366733200.00,[9B]
24999,8366744300.00,[99]
25000,8366755400.00,[93]
25001,8366766400.00,[91]
25002,8366777500.00,3
25003,8366788600.00,[9B]
25004,8366799700.00,[93]
25005,8366810800.00,[83]
25006,8366821800.00,[B1]
25007,8366832900.00,[E5]
25008,8366847500.00,[1D]
25009,8368056100.00,R
25010,8368069400.00,[D8]
25011,8368079800.00,[90]
25012,8368090900.00,[90]
25013,8368102600.00,[D8]
25014,8368113200.00,[98]
25015,8368123700.00,[B4]
25016,8368135900.00,[D8]
25017,8368149200.00,[D6]
25018,8368164600.00,[8D]
25019,8368175600.00,[99]
25020,8368186700.00,[95]
25021,8368197800.00,E
25022,8368208900.00,[87]
25023,8368219900.00,%
25024,8368231000.00,%
25025,8368242100.00,9
25026,8368253200.00,[8D]
25027,8368264300.00,[8B]
25028,8368275300.00,[87]
25029,8368286400.00,[0D]
25030,8368297500.00,[15]
25031,8368308600.00,5
25032,8368319700.00,[15]
25033,8368330900.00,-
25034,8368341900.00,#
25035,8368353000.00,1
25036,8368364100.00,[83]
25037,8368375100.00,[15]
25038,8368386300.00,#
25039,8368397400.00,)
25040,8368408400.00,#
25041,8368419600.00,!
25042,8368430700.00,[11]
25043,8368441700.00,#
25044,8368452900.00,[87]
25045,8368463900.00,y
25046,8368475000.00,m
25047,8368486100.00,Y
25048,8368497200.00,[83]
25049,8368508200.00,[17]
25050,8368519400.00,[15]
25051,8368530500.00,[03]
25052,8368541500.00,'
25053,8368552700.00,5
25054,8368563700.00,[83]
25055,8368574800.00,[83]
25056,8368585900.00,[07]
25057,8368597000.00,[83]
25058,8368608100.00,[9D]
25059,8368619200.00,[87]
25060,8368630200.00,[A3]
25061,8368641300.00,[8D]
25062,8368652300.00,[87]
25063,8368663500.00,;
25064,8368674600.00,[0D]
25065,8368685700.00,[17]
25066,8368696700.00,5
25067,8368707800.00,[19]
25068,8368718900.00,[AD]
25069,8368730000.00,[E5]
25070,8368744600.00,[0D]
25071,8377128600.00,R
25072,8377141000.00,[B0]
25073,8377152900.00,[D8]
25074,8377163600.00,[98]
25075,8377174500.00,[90]
25076,8377186100.00,[D8]
25077,8377200500.00,;
25078,8377214900.00,[99]
25079,8377225900.00,[8D]
25080,8377237000.00,[87]
25081,8377248100.00,[87]
25082,8377259200.00,[93]
25083,8377270200.00,E
25084,8377281300.00,[87]
25085,8377292400.00,7
25086,8377303400.00,[11]
25087,8377314600.00,9
25088,8377325600.00,[99]
25089,8377336700.00,[87]
25090,8377347800.00,[1B]
25091,8377358800.00,[9B]
25092,8377370000.00,[83]
25093,8377381000.00,[87]
25094,8377392100.00,[83]
25095,8377403200.00,[83]
25096,8377414200.00,[87]
25097,8377425300.00,[87]
25098,8377436400.00,[A3]
25099,8377447500.00,7
25100,8377458500.00,[11]
25101,8377469600.00,9
25102,8377480700.00,[99]
25103,8377491800.00,[8B]
25104,8377502900.00,[87]
25105,8377513900.00,9
25106,8377525000.00,!
25107,8377536100.00,#
25108,8377547200.00,3
25109,8377558200.00,-
25110,8377569300.00,1
25111,8377580400.00,[15]
25112,8377591500.00,[1B]
25113,8377602600.00,[0D]
25114,8377613600.00,[17]
25115,8377624700.00,-
25116,8377635800.00,!
25117,8377646900.00,#
25118,8377657900.00,[83]
25119,8377669000.00,%
25120,8377680100.00,-
25121,8377691200.00,[19]
25122,8377702300.00,%
25123,8377713300.00,[1D]
25124,8377724400.00,[13]
25125,8377735500.00,9
25126,8377746500.00,#
25127,8377757600.00,[A3]
25128,8377768700.00,[87]
25129,8377779700.00,[15]
25130,8377790900.00,[19]
25131,8377801900.00,5
25132,8377813000.00,[1B]
25133,8377824100.00,[87]
25134,8377835100.00,3
25135,8377846200.00,[1B]
25136,8377857300.00,A
25137,8377868400.00,%
25138,8377879400.00,!
25139,8377890600.00,3
25140,8377901600.00,5
25141,8377912700.00,[A7]
25142,8377923800.00,!
25143,8377934800.00,[17]
25144,8377946000.00,1
25145,8377957000.00,[AD]
25146,8377968100.00,[87]
25147,8377979200.00,#
25148,8377990200.00,!
25149,8378001300.00,[17]
25150,8378012400.00,[87]
25151,8378023500.00,5
25152,8378034600.00,[1D]
25153,8378045600.00,[15]
25154,8378056700.00,[1D]
25155,8378067800.00,'
25156,8378078900.00,[87]
25157,8378089800.00,[11]
25158,8378101000.00,-
25159,8378112100.00,[17]
25160,8378123200.00,#
25161,8378134300.00,[83]
25162,8378145300.00,'
25163,8378156400.00,[0D]
25164,8378167500.00,[1B]
25165,8378178600.00,7
25166,8378189600.00,[11]
25167,8378200700.00,[1D]
25168,8378211800.00,[1B]
25169,8378222800.00,5
25170,8378234000.00,[87]
25171,8378244800.00,7
25172,8378256100.00,5
25173,8378267200.00,3
25174,8378278200.00,[1D]
25175,8378289400.00,[15]
25176,8378300400.00,#
25177,8378311500.00,[17]
25178,8378322600.00,[87]
25179,8378333600.00,%
25180,8378344800.00,!
25181,8378355800.00,3
25182,8378366900.00,5
25183,8378378000.00,[A7]
25184,8378389000.00,[07]
25185,8378400200.00,5
25186,8378411300.00,[1B]
25187,8378422400.00,-
25188,8378433500.00,[07]
25189,8378444500.00,#
25190,8378455600.00,5
25191,8378466700.00,[1B]
25192,8378477700.00,[0D]
25193,8378488900.00,'
25194,8378499900.00,[AD]
25195,8378511000.00,[A3]
25196,8378522100.00,[87]
25197,8378533100.00,[19]
25198,8378544200.00,[17]
25199,8378555300.00,-
25200,8378566400.00,'
25201,8378577400.00,'
25202,8378588500.00,[83]
25203,8378599600.00,[15]
25204,8378610700.00,[19]
25205,8378621800.00,5
25206,8378632800.00,[87]
25207,8378643800.00,!
25208,8378655000.00,[13]
25209,8378666100.00,1
25210,8378677200.00,[83]
25211,8378688200.00,%
25212,8378699300.00,!
25213,8378710400.00,7
25214,8378721500.00,5
25215,8378732500.00,[E5]
25216,8378747100.00,[0D]
25217,8378791600.00,R
25218,8378804400.00,[98]
25219,8378815200.00,[B0]
25220,8378826200.00,[B0]
25221,8378837300.00,[B0]
25222,8378848900.00,[D8]
25223,8378863500.00,[1B]
25224,8378877800.00,[97]
25225,8378888900.00,[87]
25226,8378899900.00,[93]
25227,8378911000.00,[91]
25228,8378922100.00,[99]
25229,8378933200.00,E
25230,8378944200.00,[83]
25231,8378955300.00,7
25232,8378966400.00,[11]
25233,8378977400.00,9
25234,8378988600.00,[99]
25235,8378999600.00,[87]
25236,8379010700.00,[1B]
25237,8379021800.00,[9B]
25238,8379032800.00,[83]
25239,8379043900.00,[83]
25240,8379055000.00,[87]
25241,8379066100.00,[87]
25242,8379077200.00,[87]
25243,8379088200.00,[87]
25244,8379099300.00,[A3]
25245,8379110400.00,7
25246,8379121500.00,[11]
25247,8379132500.00,9
25248,8379143700.00,[99]
25249,8379154700.00,[8B]
25250,8379165800.00,[87]
25251,8379176800.00,3
25252,8379187900.00,!
25253,8379199000.00,[15]
25254,8379210100.00,#
25255,8379221200.00,3
25256,8379232200.00,[87]
25257,8379243300.00,[93]
25258,8379254400.00,[87]
25259,8379265300.00,m
25260,8379276600.00,c
25261,8379287600.00,[87]
25262,8379298700.00,[1D]
25263,8379309800.00,#
25264,8379320900.00,7
25265,8379331900.00,[87]
25266,8379343000.00,[99]
25267,8379354100.00,[87]
25268,8379365000.00,a
25269,8379376300.00,U
25270,8379387300.00,W
25271,8379398400.00,[87]
25272,8379409500.00,5
25273,8379420500.00,#
25274,8379431600.00,7
25275,8379442700.00,[07]
25276,8379453800.00,!
25277,8379464900.00,-
25278,8379475900.00,#
25279,8379487000.00,[17]
25280,8379498100.00,[19]
25281,8379509200.00,[E5]
25282,8379523700.00,[0D]
25283,8379821400.00,R
25284,8379834200.00,[98]
25285,8379845200.00,[90]
25286,8379856400.00,[98]
25287,8379867100.00,[B0]
25288,8379878500.00,[98]
25289,8379889000.00,[B4]
25290,8379900600.00,[90]
25291,8379911700.00,[98]
25292,8379925000.00,&
25293,8379936600.00,v
25294,8379952000.00,[9B]
25295,8379963100.00,E
25296,8379974100.00,[87]
25297,8379985200.00,9
25298,8379996300.00,!
25299,8380007400.00,#
25300,8380018500.00,[19]
25301,8380029600.00,!
25302,8380040600.00,'
25303,8380051700.00,5
25304,8380062800.00,[87]
25305,8380073800.00,I
25306,8380084900.00,#
25307,8380096000.00,5
25308,8380107100.00,[17]
25309,8380118200.00,9
25310,8380129200.00,!
25311,8380140300.00,#
25312,8380151300.00,[87]
25313,8380162500.00,E
25314,8380173600.00,[87]
25315,8380184600.00,5
25316,8380195800.00,#
25317,8380206800.00,[1D]
25318,8380217900.00,[1B]
25319,8380229000.00,'
25320,8380240100.00,5
25321,8380251200.00,7
25322,8380262200.00,[E5]
25323,8380276800.00,[0D]
25324,8380302700.00,R
25325,8380315800.00,[D8]
25326,8380326500.00,[98]
25327,8380337700.00,[98]
25328,8380348400.00,[B0]
25329,8380359600.00,[B0]
25330,8380370300.00,[B4]
25331,8380381900.00,[98]
25332,8380393000.00,[99]
25333,8380403500.00,[B3]
25334,8380417100.00,l
25335,8380433200.00,[97]
25336,8380444300.00,E
25337,8380455400.00,[87]
25338,8380466400.00,#
25339,8380477600.00,5
25340,8380488600.00,[17]
25341,8380499700.00,9
25342,8380510800.00,!
25343,8380521900.00,#
25344,8380533000.00,[19]
25345,8380544000.00,!
25346,8380555100.00,'
25347,8380566200.00,5
25348,8380577300.00,[8B]
25349,8380588300.00,[87]
25350,8380599400.00,#
25351,8380610400.00,5
25352,8380621500.00,[17]
25353,8380632600.00,[11]
25354,8380643700.00,!
25355,8380654800.00,[1B]
25356,8380665800.00,)
25357,8380677000.00,[87]
25358,8380688000.00,'
25359,8380699100.00,!
25360,8380710100.00,1
25361,8380721200.00,1
25362,8380732300.00,-
25363,8380743400.00,#
25364,8380754500.00,1
25365,8380765600.00,[87]
25366,8380776600.00,[19]
25367,8380787800.00,[17]
25368,8380798800.00,[1D]
25369,8380809900.00,[1B]
25370,8380821000.00,[17]
25371,8380832000.00,5
25372,8380843100.00,7
25373,8380854200.00,[E5]
25374,8380868700.00,[0D]
25375,8381072900.00,R
25376,8381085700.00,[98]
25377,8381096600.00,[90]
25378,8381107900.00,[98]
25379,8381119100.00,[98]
25380,8381130000.00,[98]
25381,8381140500.00,[B4]
25382,8381152100.00,[98]
25383,8381163400.00,[99]
25384,8381177000.00,[D6]
25385,8381192400.00,[95]
25386,8381203500.00,[97]
25387,8381214600.00,E
25388,8381225700.00,[87]
25389,8381236700.00,'
25390,8381247800.00,!
25391,8381258900.00,[1B]
25392,8381270000.00,!
25393,8381281000.00,[17]
25394,8381292100.00,[A5]
25395,8381303200.00,[1B]
25396,8381314300.00,[17]
25397,8381325400.00,9
25398,8381336400.00,[87]
25399,8381347500.00,[1D]
25400,8381358600.00,[93]
25401,8381369600.00,[87]
25402,8381380800.00,[87]
25403,8381391800.00,[9B]
25404,8381402900.00,[87]
25405,8381414000.00,[87]
25406,8381425000.00,[87]
25407,8381436100.00,[A3]
25408,8381447200.00,[1B]
25409,8381458300.00,[17]
25410,8381469300.00,9
25411,8381480500.00,[8B]
25412,8381491500.00,[87]
25413,8381502500.00,[19]
25414,8381513700.00,5
25415,8381524700.00,[17]
25416,8381535800.00,[17]
25417,8381546900.00,-
25418,8381558000.00,#
25419,8381569000.00,1
25420,8381580100.00,[87]
25421,8381591200.00,[19]
25422,8381602300.00,[0D]
25423,8381613400.00,[19]
25424,8381624400.00,[17]
25425,8381635500.00,5
25426,8381646600.00,%
25427,8381657600.00,[87]
25428,8381668700.00,9
25429,8381679800.00,'
25430,8381690900.00,!
25431,8381702000.00,9
25432,8381713000.00,)
25433,8381724100.00,[87]
25434,8381735200.00,[17]
25435,8381746300.00,!
25436,8381757300.00,[87]
25437,8381768400.00,[9D]
25438,8381779500.00,[8D]
25439,8381790600.00,[91]
25440,8381801700.00,[83]
25441,8381812700.00,[A5]
25442,8381823800.00,[87]
25443,8381834900.00,[8D]
25444,8381845900.00,[A5]
25445,8381857000.00,[87]
25446,8381868100.00,[9D]
25447,8381879200.00,[87]
25448,8381890200.00,[87]
25449,8381901300.00,[87]
25450,8381912400.00,[8B]
25451,8381923500.00,[87]
25452,8381934600.00,[87]
25453,8381945600.00,[8B]
25454,8381956800.00,[87]
25455,8381967800.00,[87]
25456,8381978900.00,[87]
25457,8381990000.00,U
25458,8382001000.00,W
25459,8382012100.00,9
25460,8382023200.00,[87]
25461,8382034300.00,[A7]
25462,8382045400.00,[87]
25463,8382056400.00,[AD]
25464,8382067500.00,[E5]
25465,8382082100.00,[0D]
25466,8382246700.00,R
25467,8382259300.00,[90]
25468,8382270400.00,[98]
25469,8382281600.00,[98]
25470,8382292500.00,[90]
25471,8382303700.00,[98]
25472,8382314200.00,[B4]
25473,8382325600.00,[B0]
25474,8382337000.00,[99]
25475,8382348000.00,[99]
25476,8382361000.00,l
25477,8382372800.00,v
25478,8382388200.00,E
25479,8382399400.00,[87]
25480,8382410500.00,[13]
25481,8382421600.00,[07]
25482,8382432600.00,[19]
25483,8382443700.00,[87]
25484,8382454800.00,%
25485,8382465900.00,-
25486,8382476900.00,[07]
25487,8382488000.00,-
25488,8382499100.00,A
25489,8382510200.00,7
25490,8382521200.00,[07]
25491,8382532300.00,'
25492,8382543400.00,[0D]
25493,8382554500.00,[8B]
25494,8382565600.00,[87]
25495,8382576600.00,[07]
25496,8382587700.00,[1B]
25497,8382598800.00,!
25498,8382609900.00,[1B]
25499,8382621000.00,5
25500,8382632000.00,[87]
25501,8382643100.00,[11]
25502,8382654200.00,-
25503,8382665300.00,[17]
25504,8382676300.00,'
25505,8382687400.00,[87]
25506,8382698500.00,[07]
25507,8382709500.00,[99]
25508,8382720600.00,[13]
25509,8382731700.00,-
25510,8382742800.00,!
25511,8382753900.00,[87]
25512,8382764900.00,7
25513,8382776000.00,!
25514,8382787100.00,#
25515,8382798200.00,5
25516,8382809300.00,[E5]
25517,8382823800.00,[0D]
25518,8382946500.00,R
25519,8382959100.00,[B0]
25520,8382970400.00,[98]
25521,8382981500.00,[98]
25522,8382992600.00,[98]
25523,8383003600.00,[98]
25524,8383014100.00,[B4]
25525,8383025900.00,[98]
25526,8383036800.00,[98]
25527,8383047900.00,[99]
25528,8383059100.00,[98]
25529,8383069500.00,[B3]
25530,8383080800.00,[B0]
25531,8383092700.00,[D4]
25532,8383103300.00,[98]
25533,8383114500.00,[92]
25534,8383129200.00,[DA]
25535,8383139600.00,[14]
25536,8383151400.00,[BA]
25537,8383165800.00,A
25538,8383176800.00,[11]
25539,8383188000.00,7
25540,8383199000.00,[17]
25541,8383210100.00,A
25542,8383221200.00,[17]
25543,8383232200.00,5
25544,8383243400.00,[19]
25545,8383254400.00,[17]
25546,8383265500.00,[8B]
25547,8383276500.00,[87]
25548,8383287600.00,[11]
25549,8383298700.00,7
25550,8383309700.00,[17]
25551,8383320900.00,A
25552,8383331900.00,[17]
25553,8383343000.00,5
25554,8383354100.00,[19]
25555,8383365200.00,[17]
25556,8383376300.00,A
25557,8383387300.00,-
25558,8383398400.00,#
25559,8383409500.00,-
25560,8383420600.00,[17]
25561,8383431700.00,[8B]
25562,8383442700.00,[87]
25563,8383453800.00,[11]
25564,8383464900.00,7
25565,8383476000.00,[17]
25566,8383487000.00,[87]
25567,8383498100.00,[17]
25568,8383509200.00,5
25569,8383520200.00,[19]
25570,8383531400.00,[17]
25571,8383542400.00,[87]
25572,8383553400.00,-
25573,8383564600.00,#
25574,8383575600.00,-
25575,8383586800.00,[17]
25576,8383597800.00,[E5]
25577,8383612300.00,[1D]
25578,8385680900.00,R
25579,8385693500.00,[90]
25580,8385704800.00,[98]
25581,8385715300.00,[B0]
25582,8385726700.00,[B0]
25583,8385738000.00,[98]
25584,8385748400.00,[B4]
25585,8385760000.00,[90]
25586,8385771400.00,[19]
25587,8385785000.00,V
25588,8385796100.00,6
25589,8385807100.00,[B6]
25590,8385818200.00,V
25591,8385831500.00,[1D]
25592,8385844700.00,S
25593,8385855800.00,9
25594,8385866900.00,9
25595,8385877900.00,A
25596,8385889000.00,9
25597,8385900200.00,c
25598,8385911200.00,c
25599,8385922300.00,[87]
25600,8385933400.00,[8B]
25601,8385944400.00,[83]
25602,8385955500.00,7
25603,8385966600.00,-
25604,8385977700.00,[19]
25605,8385988800.00,[1D]
25606,8385999900.00,;
25607,8386011000.00,#
25608,8386022100.00,-
25609,8386033100.00,#
25610,8386044300.00,1
25611,8386055300.00,[E5]
25612,8386069900.00,[0D]
25613,8386095200.00,R
25614,8386107900.00,[98]
25615,8386119500.00,[D8]
25616,8386130000.00,[90]
25617,8386141100.00,[98]
25618,8386152800.00,[D8]
25619,8386167100.00,;
25620,8386181400.00,[97]
25621,8386192500.00,[91]
25622,8386203500.00,[8D]
25623,8386214600.00,[91]
25624,8386225700.00,[91]
25625,8386236800.00,E
25626,8386247800.00,[87]
25627,8386258900.00,S
25628,8386270000.00,9
25629,8386281100.00,9
25630,8386292200.00,A
25631,8386303200.00,9
25632,8386314300.00,c
25633,8386325400.00,c
25634,8386336500.00,[9D]
25635,8386347600.00,[8B]
25636,8386358600.00,[83]
25637,8386369700.00,7
25638,8386380800.00,-
25639,8386391900.00,[19]
25640,8386403000.00,[0D]
25641,8386414100.00,[1B]
25642,8386425200.00,'
25643,8386436300.00,-
25644,8386447300.00,#
25645,8386458400.00,1
25646,8386469500.00,[E5]
25647,8386484100.00,[0D]
25648,8386991300.00,R
25649,8387003900.00,[98]
25650,8387015700.00,[D8]
25651,8387033100.00,[87]
25652,8387044000.00,[87]
25653,8387055300.00,[A3]
25654,8387066400.00,[87]
25655,8387077400.00,[97]
25656,8387088500.00,[83]
25657,8387099600.00,[83]
25658,8387110700.00,[91]
25659,8387121800.00,[9B]
25660,8387132800.00,E
25661,8387144000.00,[87]
25662,8387155000.00,[13]
25663,8387166100.00,[07]
25664,8387177100.00,[19]
25665,8387188200.00,[83]
25666,8387199300.00,%
25667,8387210400.00,-
25668,8387221500.00,[07]
25669,8387232500.00,-
25670,8387243700.00,A
25671,8387254700.00,'
25672,8387265800.00,!
25673,8387276900.00,[19]
25674,8387287900.00,[17]
25675,8387299000.00,[87]
25676,8387310100.00,[8B]
25677,8387321100.00,[87]
25678,8387332200.00,[13]
25679,8387343300.00,5
25680,8387354400.00,[1B]
25681,8387365500.00,[83]
25682,8387376500.00,[8D]
25683,8387387600.00,[97]
25684,8387398700.00,[83]
25685,8387409800.00,[AB]
25686,8387420800.00,[87]
25687,8387431900.00,[03]
25688,8387443000.00,!
25689,8387454100.00,[1B]
25690,8387465200.00,[17]
25691,8387476200.00,[87]
25692,8387487400.00,[A7]
25693,8387498400.00,[87]
25694,8387509500.00,[8B]
25695,8387520600.00,[87]
25696,8387531600.00,[AD]
25697,8387542700.00,[E5]
25698,8387557300.00,[0D]
25699,8387909400.00,R
25700,8387922200.00,[98]
25701,8387933200.00,[98]
25702,8387944700.00,[D8]
25703,8387955400.00,[98]
25704,8387966300.00,[90]
25705,8387977000.00,[B4]
25706,8387988500.00,[90]
25707,8387999600.00,[98]
25708,8388012300.00,,
25709,8388024500.00,[D6]
25710,8388039900.00,[87]
25711,8388051000.00,E
25712,8388062100.00,[87]
25713,8388073000.00,[13]
25714,8388084200.00,[03]
25715,8388095300.00,[19]
25716,8388106400.00,[87]
25717,8388117400.00,%
25718,8388128500.00,-
25719,8388139600.00,[07]
25720,8388150700.00,-
25721,8388161700.00,A
25722,8388172900.00,'
25723,8388183900.00,!
25724,8388195000.00,[19]
25725,8388206100.00,[17]
25726,8388217200.00,[9D]
25727,8388228200.00,[8B]
25728,8388239300.00,[87]
25729,8388250400.00,[13]
25730,8388261500.00,5
25731,8388272600.00,[1B]
25732,8388283600.00,[87]
25733,8388294700.00,[8D]
25734,8388305800.00,[97]
25735,8388316800.00,[87]
