Id,Time[ns],0:UART: RX/TX
19167,6015356900.00,0
19168,6015368100.00,0
19169,6015379100.00,0
19170,6015390200.00,.
19171,6015401200.00,i
19172,6015412300.00,2
19173,6015423400.00,c
19174,6015434400.00,:
19175,6015445600.00,[20]
19176,6015456600.00,r
19177,6015467700.00,o
19178,6015478900.00,u
19179,6015490000.00,n
19180,6015501100.00,d
19181,6015512100.00,_
19182,6015523200.00,r
19183,6015534300.00,a
19184,6015545400.00,t
19185,6015556400.00,e
19186,6015567600.00,:
19187,6015578600.00,9
19188,6015589700.00,6
19189,6015600800.00,0
19190,6015611800.00,0
19191,6015622900.00,0
19192,6015634000.00,0
19193,6015645100.00,0
19194,6015656100.00,0
19195,6015667200.00,[0D]
19196,6015678300.00,[0A]
19197,6015718200.00,[
19198,6015729300.00,[20]
19199,6015740300.00,[20]
19200,6015751500.00,[20]
19201,6015762500.00,[20]
19202,6015773600.00,0
19203,6015784600.00,.
19204,6015795700.00,5
19205,6015806800.00,1
19206,6015817800.00,8
19207,6015829000.00,0
19208,6015840000.00,0
19209,6015851100.00,2
19210,6015862200.00,]
19211,6015873300.00,[20]
19212,6015884300.00,h
19213,6015895400.00,o
19214,6015906500.00,b
19215,6015917500.00,o
19216,6015928700.00,t
19217,6015939700.00,-
19218,6015950800.00,i
19219,6015961900.00,2
19220,6015972900.00,c
19221,6015984100.00,[20]
19222,6015995100.00,a
19223,6016006200.00,5
19224,6016017200.00,0
19225,6016028300.00,0
19226,6016039400.00,9
19227,6016050500.00,0
19228,6016061600.00,0
19229,6016072600.00,0
19230,6016083700.00,.
19231,6016094800.00,i
19232,6016105800.00,2
19233,6016117000.00,c
19234,6016128000.00,:
19235,6016139100.00,[20]
19236,6016150300.00,I
19237,6016161400.00,2
19238,6016172400.00,C
19239,6016183500.00,[20]
19240,6016194600.00,b
19241,6016205700.00,u
19242,6016216700.00,s
19243,6016227800.00,[20]
19244,6016238900.00,s
19245,6016250000.00,p
19246,6016261100.00,e
19247,6016272300.00,e
19248,6016283300.00,d
19249,6016294400.00,[20]
19250,6016305500.00,i
19251,6016316500.00,s
19252,6016327700.00,[20]
19253,6016338700.00,4
19254,6016349800.00,0
19255,6016360900.00,0
19256,6016371900.00,0
19257,6016383100.00,0
19258,6016394100.00,0
19259,6016405200.00,[0D]
19260,6016416300.00,[0A]
19261,6016435500.00,[
19262,6016446700.00,[20]
19263,6016457700.00,[20]
19264,6016468800.00,[20]
19265,6016479900.00,[20]
19266,6016490900.00,0
19267,6016502000.00,.
19268,6016513100.00,5
19269,6016524200.00,1
19270,6016535300.00,8
19271,6016546300.00,7
19272,6016557400.00,2
19273,6016568500.00,0
19274,6016579600.00,]
19275,6016590600.00,[20]
19276,6016601700.00,h
19277,6016612800.00,o
19278,6016623900.00,b
19279,6016635000.00,o
19280,6016646000.00,t
19281,6016657200.00,-
19282,6016668200.00,i
19283,6016679300.00,2
19284,6016690400.00,c
19285,6016701400.00,[20]
19286,6016712500.00,a
19287,6016723600.00,5
19288,6016734700.00,0
19289,6016745700.00,0
19290,6016756800.00,9
19291,6016767900.00,0
19292,6016779000.00,0
19293,6016790100.00,0
19294,6016801100.00,.
19295,6016812200.00,i
19296,6016823300.00,2
19297,6016834300.00,c
19298,6016845500.00,:
19299,6016856500.00,[20]
19300,6016867600.00,c
19301,6016878700.00,l
19302,6016889700.00,k
19303,6016900900.00,d
19304,6016911900.00,i
19305,6016923000.00,v
19306,6016934100.00,[20]
19307,6016945200.00,=
19308,6016956300.00,[20]
19309,6016967400.00,0
19310,6016978400.00,x
19311,6016989600.00,1
19312,6017000600.00,d
19313,6017011700.00,[0D]
19314,6017022800.00,[0A]
19315,6017041300.00,[
19316,6017052400.00,[20]
19317,6017063500.00,[20]
19318,6017074600.00,[20]
19319,6017085700.00,[20]
19320,6017096700.00,0
19321,6017107800.00,.
19322,6017118900.00,5
19323,6017130000.00,1
19324,6017141100.00,9
19325,6017152100.00,3
19326,6017163200.00,2
19327,6017174300.00,6
19328,6017185300.00,]
19329,6017196400.00,[20]
19330,6017207500.00,h
19331,6017218600.00,o
19332,6017229700.00,b
19333,6017240700.00,o
19334,6017251900.00,t
19335,6017262900.00,-
19336,6017274000.00,i
19337,6017285100.00,2
19338,6017296100.00,c
19339,6017307200.00,[20]
19340,6017318300.00,a
19341,6017329400.00,5
19342,6017340400.00,0
19343,6017351600.00,0
19344,6017362600.00,9
19345,6017373700.00,0
19346,6017384800.00,0
19347,6017395800.00,0
19348,6017406900.00,.
19349,6017418000.00,i
19350,6017429100.00,2
19351,6017440100.00,c
19352,6017451200.00,:
19353,6017462300.00,[20]
19354,6017473300.00,i
19355,6017484500.00,2
19356,6017495500.00,c
19357,6017506600.00,0
19358,6017517700.00,[20]
19359,6017528700.00,d
19360,6017539800.00,i
19361,6017550900.00,a
19362,6017562000.00,g
19363,6017573100.00,[20]
19364,6017584100.00,r
19365,6017595300.00,e
19366,6017606300.00,g
19367,6017617400.00,i
19368,6017628500.00,s
19369,6017639500.00,t
19370,6017650700.00,e
19371,6017661700.00,r
19372,6017672800.00,.
19373,6017683900.00,.
19374,6017695000.00,.
19375,6017706100.00,.
19376,6017717100.00,[0D]
19377,6017728200.00,[0A]
19378,6018192800.00,[
19379,6018203900.00,[20]
19380,6018215000.00,[20]
19381,6018226100.00,[20]
19382,6018237200.00,[20]
19383,6018248200.00,0
19384,6018259300.00,.
19385,6018270400.00,5
19386,6018281500.00,2
19387,6018292600.00,0
19388,6018303600.00,4
19389,6018314700.00,7
19390,6018325800.00,6
19391,6018336900.00,]
19392,6018348000.00,[20]
19393,6018359000.00,h
19394,6018370100.00,o
19395,6018381100.00,b
19396,6018392300.00,o
19397,6018403300.00,t
19398,6018414400.00,-
19399,6018425500.00,i
19400,6018436500.00,2
19401,6018447700.00,c
19402,6018458700.00,[20]
19403,6018469800.00,a
19404,6018480900.00,5
19405,6018491900.00,0
19406,6018503100.00,0
19407,6018514100.00,9
19408,6018525200.00,0
19409,6018536300.00,0
19410,6018547300.00,0
19411,6018558500.00,.
19412,6018569500.00,i
19413,6018580600.00,2
19414,6018591700.00,c
19415,6018602700.00,:
19416,6018613900.00,[20]
19417,6018624900.00,h
19418,6018636000.00,o
19419,6018647100.00,b
19420,6018658100.00,o
19421,6018669300.00,t
19422,6018680300.00,_
19423,6018691400.00,i
19424,6018702500.00,2
19425,6018713600.00,c
19426,6018724600.00,_
19427,6018735700.00,0
19428,6018746800.00,[20]
19429,6018757800.00,p
19430,6018769000.00,r
19431,6018780000.00,o
19432,6018791100.00,b
19433,6018802200.00,e
19434,6018813200.00,[20]
19435,6018824300.00,d
19436,6018835400.00,o
19437,6018846500.00,n
19438,6018857500.00,e
19439,6018868600.00,[0D]
19440,6018879700.00,[0A]
19441,6018980900.00,[
19442,6018992000.00,[20]
19443,6019003100.00,[20]
19444,6019014200.00,[20]
19445,6019025200.00,[20]
19446,6019036300.00,0
19447,6019047400.00,.
19448,6019058400.00,5
19449,6019069600.00,2
19450,6019080600.00,1
19451,6019091700.00,2
19452,6019102800.00,6
19453,6019113800.00,4
19454,6019124900.00,]
19455,6019136000.00,[20]
19456,6019147100.00,h
19457,6019158200.00,o
19458,6019169200.00,b
19459,6019180300.00,o
19460,6019191400.00,t
19461,6019202500.00,-
19462,6019213500.00,i
19463,6019224600.00,2
19464,6019235700.00,c
19465,6019246800.00,[20]
19466,6019257900.00,a
19467,6019268900.00,5
19468,6019280100.00,0
19469,6019291100.00,0
19470,6019302200.00,a
19471,6019313300.00,0
19472,6019324300.00,0
19473,6019335400.00,0
19474,6019346400.00,.
19475,6019357600.00,i
19476,6019368600.00,2
19477,6019379700.00,c
19478,6019390800.00,:
19479,6019401800.00,[20]
19480,6019413000.00,h
19481,6019424000.00,o
19482,6019435100.00,b
19483,6019446200.00,o
19484,6019457200.00,t
19485,6019468400.00,[20]
19486,6019479500.00,i
19487,6019490600.00,2
19488,6019501700.00,c
19489,6019512700.00,[20]
19490,6019523800.00,p
19491,6019534900.00,r
19492,6019546000.00,o
19493,6019557100.00,b
19494,6019568200.00,e
19495,6019579200.00,[20]
19496,6019590300.00,s
19497,6019601400.00,t
19498,6019612500.00,a
19499,6019623600.00,r
19500,6019634600.00,t
19501,6019645700.00,[0D]
19502,6019656800.00,[0A]
19503,6019749700.00,[
19504,6019760800.00,[20]
19505,6019771900.00,[20]
19506,6019782900.00,[20]
19507,6019794100.00,[20]
19508,6019805100.00,0
19509,6019816200.00,.
19510,6019827300.00,5
19511,6019838300.00,2
19512,6019849500.00,2
19513,6019860500.00,0
19514,6019871600.00,3
19515,6019882700.00,4
19516,6019893800.00,]
19517,6019904800.00,[20]
19518,6019915900.00,h
19519,6019927000.00,o
19520,6019938100.00,b
19521,6019949200.00,o
19522,6019960200.00,t
19523,6019971300.00,-
19524,6019982400.00,i
19525,6019993400.00,2
19526,6020004600.00,c
19527,6020015600.00,[20]
19528,6020026700.00,a
19529,6020037800.00,5
19530,6020048800.00,0
19531,6020060000.00,0
19532,6020071000.00,a
19533,6020082100.00,0
19534,6020093200.00,0
19535,6020104200.00,0
19536,6020115400.00,.
19537,6020126400.00,i
19538,6020137500.00,2
19539,6020148500.00,c
19540,6020159600.00,:
19541,6020170700.00,[20]
19542,6020181800.00,r
19543,6020192900.00,o
19544,6020203900.00,u
19545,6020215000.00,n
19546,6020226100.00,d
19547,6020237100.00,_
19548,6020248300.00,r
19549,6020259300.00,a
19550,6020270400.00,t
19551,6020281500.00,e
19552,6020292600.00,:
19553,6020303600.00,9
19554,6020314700.00,6
19555,6020325800.00,0
19556,6020336800.00,0
19557,6020348000.00,0
19558,6020359000.00,0
19559,6020370100.00,0
19560,6020381200.00,0
19561,6020392200.00,[0D]
19562,6020403400.00,[0A]
19563,6020425100.00,[
19564,6020436200.00,[20]
19565,6020447300.00,[20]
19566,6020458400.00,[20]
19567,6020469500.00,[20]
19568,6020480500.00,0
19569,6020491600.00,.
19570,6020502700.00,5
19571,6020513800.00,2
19572,6020524900.00,2
19573,6020535900.00,7
19574,6020547000.00,0
19575,6020558100.00,9
19576,6020569200.00,]
19577,6020580300.00,[20]
19578,6020591300.00,h
19579,6020602500.00,o
19580,6020613500.00,b
19581,6020624600.00,o
19582,6020635700.00,t
19583,6020646700.00,-
19584,6020657900.00,i
19585,6020668900.00,2
19586,6020680000.00,c
19587,6020691100.00,[20]
19588,6020702100.00,a
19589,6020713200.00,5
19590,6020724300.00,0
19591,6020735400.00,0
19592,6020746500.00,a
19593,6020757600.00,0
19594,6020768700.00,0
19595,6020779800.00,0
19596,6020790900.00,.
19597,6020802000.00,i
19598,6020813000.00,2
19599,6020824100.00,c
19600,6020835200.00,:
19601,6020846200.00,[20]
19602,6020857400.00,I
19603,6020868400.00,2
19604,6020879500.00,C
19605,6020890600.00,[20]
19606,6020901600.00,b
19607,6020912700.00,u
19608,6020923800.00,s
19609,6020934900.00,[20]
19610,6020945900.00,s
19611,6020957000.00,p
19612,6020968100.00,e
19613,6020979100.00,e
19614,6020990300.00,d
19615,6021001300.00,[20]
19616,6021012400.00,i
19617,6021023500.00,s
19618,6021034600.00,[20]
19619,6021045700.00,4
19620,6021056700.00,0
19621,6021067800.00,0
19622,6021078900.00,0
19623,6021090000.00,0
19624,6021101000.00,0
19625,6021112100.00,[0D]
19626,6021123200.00,[0A]
19627,6021141800.00,[
19628,6021152900.00,[20]
19629,6021163900.00,[20]
19630,6021175100.00,[20]
19631,6021186100.00,[20]
19632,6021197200.00,0
19633,6021208300.00,.
19634,6021219300.00,5
19635,6021230500.00,2
19636,6021241500.00,3
19637,6021252600.00,4
19638,6021263600.00,2
19639,6021274700.00,6
19640,6021285800.00,]
19641,6021296800.00,[20]
19642,6021308000.00,h
19643,6021319000.00,o
19644,6021330100.00,b
19645,6021341200.00,o
19646,6021352200.00,t
19647,6021363400.00,-
19648,6021374400.00,i
19649,6021385500.00,2
19650,6021396600.00,c
19651,6021407600.00,[20]
19652,6021418700.00,a
19653,6021429800.00,5
19654,6021440900.00,0
19655,6021452000.00,0
19656,6021463100.00,a
19657,6021474100.00,0
19658,6021485200.00,0
19659,6021496300.00,0
19660,6021507300.00,.
19661,6021518500.00,i
19662,6021529500.00,2
19663,6021540600.00,c
19664,6021551700.00,:
19665,6021562700.00,[20]
19666,6021573900.00,c
19667,6021584900.00,l
19668,6021596000.00,k
19669,6021607100.00,d
19670,6021618100.00,i
19671,6021629200.00,v
19672,6021640300.00,[20]
19673,6021651400.00,=
19674,6021662400.00,[20]
19675,6021673500.00,0
19676,6021684600.00,x
19677,6021695700.00,1
19678,6021706800.00,d
19679,6021717800.00,[0D]
19680,6021728900.00,[0A]
19681,6021747500.00,[
19682,6021758600.00,[20]
19683,6021769600.00,[20]
19684,6021780800.00,[20]
19685,6021791800.00,[20]
19686,6021802900.00,0
19687,6021814000.00,.
19688,6021825000.00,5
19689,6021836100.00,2
19690,6021847200.00,4
19691,6021858300.00,0
19692,6021869400.00,3
19693,6021880400.00,2
19694,6021891500.00,]
19695,6021902600.00,[20]
19696,6021913700.00,h
19697,6021924800.00,o
19698,6021935800.00,b
19699,6021946900.00,o
19700,6021957900.00,t
19701,6021969100.00,-
19702,6021980100.00,i
19703,6021991200.00,2
19704,6022002400.00,c
19705,6022013500.00,[20]
19706,6022024500.00,a
19707,6022035600.00,5
19708,6022046700.00,0
19709,6022057800.00,0
19710,6022068800.00,a
19711,6022079900.00,0
19712,6022091000.00,0
19713,6022102000.00,0
19714,6022113200.00,.
19715,6022124200.00,i
19716,6022135300.00,2
19717,6022146400.00,c
19718,6022157400.00,:
19719,6022168600.00,[20]
19720,6022179600.00,i
19721,6022190700.00,2
19722,6022201700.00,c
19723,6022212800.00,1
19724,6022223900.00,[20]
19725,6022235000.00,d
19726,6022246100.00,i
19727,6022257100.00,a
19728,6022268300.00,g
19729,6022279300.00,[20]
19730,6022290400.00,r
19731,6022301400.00,e
19732,6022312500.00,g
19733,6022323600.00,i
19734,6022334700.00,s
19735,6022345800.00,t
19736,6022356800.00,e
19737,6022367900.00,r
19738,6022379000.00,.
19739,6022390100.00,.
19740,6022401200.00,.
19741,6022412200.00,.
19742,6022423300.00,[0D]
19743,6022434500.00,[0A]
19744,6022729200.00,[
19745,6022740400.00,[20]
19746,6022751400.00,[20]
19747,6022762500.00,[20]
19748,6022773600.00,[20]
19749,6022784600.00,0
19750,6022795800.00,.
19751,6022806800.00,5
19752,6022817900.00,2
19753,6022829000.00,5
19754,6022840000.00,0
19755,6022851100.00,1
19756,6022862200.00,3
19757,6022873300.00,]
19758,6022884300.00,[20]
19759,6022895400.00,h
19760,6022906500.00,o
19761,6022917600.00,b
19762,6022928700.00,o
19763,6022939700.00,t
19764,6022950800.00,-
19765,6022961900.00,i
19766,6022973000.00,2
19767,6022984100.00,c
19768,6022995100.00,[20]
19769,6023006200.00,a
19770,6023017300.00,5
19771,6023028400.00,0
19772,6023039400.00,0
19773,6023050500.00,a
19774,6023061600.00,0
19775,6023072600.00,0
19776,6023083800.00,0
19777,6023094800.00,.
19778,6023105900.00,i
19779,6023117000.00,2
19780,6023128000.00,c
19781,6023139200.00,:
19782,6023150200.00,[20]
19783,6023161300.00,h
19784,6023172400.00,o
19785,6023183400.00,b
19786,6023194500.00,o
19787,6023205600.00,t
19788,6023216700.00,_
19789,6023227800.00,i
19790,6023238800.00,2
19791,6023249900.00,c
19792,6023261000.00,_
19793,6023272100.00,1
19794,6023283100.00,[20]
19795,6023294200.00,p
19796,6023305300.00,r
19797,6023316400.00,o
19798,6023327500.00,b
19799,6023338500.00,e
19800,6023349600.00,[20]
19801,6023360700.00,d
19802,6023371800.00,o
19803,6023382900.00,n
19804,6023393900.00,e
19805,6023405000.00,[0D]
19806,6023416100.00,[0A]
19807,6023533600.00,[
19808,6023544700.00,[20]
19809,6023555800.00,[20]
19810,6023566800.00,[20]
19811,6023578000.00,[20]
19812,6023589000.00,0
19813,6023600100.00,.
19814,6023611200.00,5
19815,6023622300.00,2
19816,6023633400.00,5
19817,6023644400.00,8
19818,6023655500.00,1
19819,6023666600.00,7
19820,6023677700.00,]
19821,6023688700.00,[20]
19822,6023699800.00,h
19823,6023710900.00,o
19824,6023721900.00,b
19825,6023733100.00,o
19826,6023744100.00,t
19827,6023755200.00,-
19828,6023766300.00,i
19829,6023777300.00,2
19830,6023788500.00,c
19831,6023799500.00,[20]
19832,6023810600.00,a
19833,6023821700.00,5
19834,6023832700.00,0
19835,6023843800.00,0
19836,6023854800.00,b
19837,6023866000.00,0
19838,6023877000.00,0
19839,6023888100.00,0
19840,6023899200.00,.
19841,6023910200.00,i
19842,6023921400.00,2
19843,6023932400.00,c
19844,6023943500.00,:
19845,6023954600.00,[20]
19846,6023965700.00,h
19847,6023976800.00,o
19848,6023987800.00,b
19849,6023998900.00,o
19850,6024010000.00,t
19851,6024021100.00,[20]
19852,6024032100.00,i
19853,6024043200.00,2
19854,6024054300.00,c
19855,6024065300.00,[20]
19856,6024076500.00,p
19857,6024087500.00,r
19858,6024098600.00,o
19859,6024109700.00,b
19860,6024120700.00,e
19861,6024131800.00,[20]
19862,6024142900.00,s
19863,6024154000.00,t
19864,6024165100.00,a
19865,6024176100.00,r
19866,6024187200.00,t
19867,6024198300.00,[0D]
19868,6024209400.00,[0A]
19869,6024280400.00,[
19870,6024291500.00,[20]
19871,6024302500.00,[20]
19872,6024313700.00,[20]
19873,6024324700.00,[20]
19874,6024335800.00,0
19875,6024346800.00,.
19876,6024357900.00,5
19877,6024369000.00,2
19878,6024380100.00,6
19879,6024391200.00,5
19880,6024402200.00,6
19881,6024413300.00,5
19882,6024424400.00,]
19883,6024435500.00,[20]
19884,6024446600.00,h
19885,6024457600.00,o
19886,6024468700.00,b
19887,6024479800.00,o
19888,6024490900.00,t
19889,6024502000.00,-
19890,6024513000.00,i
19891,6024524200.00,2
19892,6024535200.00,c
19893,6024546300.00,[20]
19894,6024557300.00,a
19895,6024568400.00,5
19896,6024579500.00,0
19897,6024590600.00,0
19898,6024601700.00,b
19899,6024612700.00,0
19900,6024623800.00,0
19901,6024634900.00,0
19902,6024645900.00,.
19903,6024657100.00,i
19904,6024668100.00,2
19905,6024679200.00,c
19906,6024690300.00,:
19907,6024701300.00,[20]
19908,6024712400.00,r
19909,6024723500.00,o
19910,6024734600.00,u
19911,6024745600.00,n
19912,6024756700.00,d
19913,6024767800.00,_
19914,6024778900.00,r
19915,6024790000.00,a
19916,6024801000.00,t
19917,6024812100.00,e
19918,6024823200.00,:
19919,6024834300.00,9
19920,6024845400.00,6
19921,6024856400.00,0
19922,6024867600.00,0
19923,6024878600.00,0
19924,6024889700.00,0
19925,6024900800.00,0
19926,6024912000.00,0
19927,6024923000.00,[0D]
19928,6024934100.00,[0A]
19929,6024955800.00,[
19930,6024966800.00,[20]
19931,6024977900.00,[20]
19932,6024989000.00,[20]
19933,6025000100.00,[20]
19934,6025011100.00,0
19935,6025022200.00,.
19936,6025033300.00,5
19937,6025044300.00,2
19938,6025055500.00,7
19939,6025066500.00,2
19940,6025077600.00,4
19941,6025088700.00,0
19942,6025099700.00,]
19943,6025110800.00,[20]
19944,6025121900.00,h
19945,6025133000.00,o
19946,6025144000.00,b
19947,6025155100.00,o
19948,6025166300.00,t
19949,6025177300.00,-
19950,6025188400.00,i
19951,6025199500.00,2
19952,6025210500.00,c
19953,6025221600.00,[20]
19954,6025232700.00,a
19955,6025243800.00,5
19956,6025254900.00,0
19957,6025265900.00,0
19958,6025277000.00,b
19959,6025288100.00,0
19960,6025299200.00,0
19961,6025310300.00,0
19962,6025321300.00,.
19963,6025332400.00,i
19964,6025343500.00,2
19965,6025354600.00,c
19966,6025365600.00,:
19967,6025376800.00,[20]
19968,6025387800.00,I
19969,6025398900.00,2
19970,6025410000.00,C
19971,6025421000.00,[20]
19972,6025432100.00,b
19973,6025443200.00,u
19974,6025454300.00,s
19975,6025465300.00,[20]
19976,6025476400.00,s
19977,6025487500.00,p
19978,6025498500.00,e
19979,6025509700.00,e
19980,6025520700.00,d
19981,6025531800.00,[20]
19982,6025542900.00,i
19983,6025553900.00,s
19984,6025565100.00,[20]
19985,6025576100.00,4
19986,6025587200.00,0
19987,6025598200.00,0
19988,6025609300.00,0
19989,6025620400.00,0
19990,6025631500.00,0
19991,6025642600.00,[0D]
19992,6025653600.00,[0A]
19993,6025672100.00,[
19994,6025683200.00,[20]
19995,6025694300.00,[20]
19996,6025705400.00,[20]
19997,6025716400.00,[20]
19998,6025727500.00,0
19999,6025738600.00,.
20000,6025749600.00,5
20001,6025760800.00,2
20002,6025771800.00,7
20003,6025782900.00,9
20004,6025794000.00,5
20005,6025805000.00,7
20006,6025816200.00,]
20007,6025827200.00,[20]
20008,6025838300.00,h
20009,6025849300.00,o
20010,6025860500.00,b
20011,6025871500.00,o
20012,6025882600.00,t
20013,6025893700.00,-
20014,6025904700.00,i
20015,6025915800.00,2
20016,6025926900.00,c
20017,6025938000.00,[20]
20018,6025949000.00,a
20019,6025960100.00,5
20020,6025971200.00,0
20021,6025982200.00,0
20022,6025993400.00,b
20023,6026004400.00,0
20024,6026015500.00,0
20025,6026026600.00,0
20026,6026037600.00,.
20027,6026048800.00,i
20028,6026059800.00,2
20029,6026070900.00,c
20030,6026082000.00,:
20031,6026093000.00,[20]
20032,6026104200.00,c
20033,6026115200.00,l
20034,6026126300.00,k
20035,6026137400.00,d
20036,6026148400.00,i
20037,6026159600.00,v
20038,6026170600.00,[20]
20039,6026181700.00,=
20040,6026192700.00,[20]
20041,6026203900.00,0
20042,6026214900.00,x
20043,6026226000.00,1
20044,6026237100.00,d
20045,6026248200.00,[0D]
20046,6026259300.00,[0A]
20047,6026277600.00,[
20048,6026288700.00,[20]
20049,6026299700.00,[20]
20050,6026310900.00,[20]
20051,6026321900.00,[20]
20052,6026333000.00,0
20053,6026344100.00,.
20054,6026355100.00,5
20055,6026366300.00,2
20056,6026377300.00,8
20057,6026388400.00,5
20058,6026399500.00,6
20059,6026410500.00,2
20060,6026421600.00,]
20061,6026432700.00,[20]
20062,6026443800.00,h
20063,6026454900.00,o
20064,6026465900.00,b
20065,6026477000.00,o
20066,6026488100.00,t
20067,6026499200.00,-
20068,6026510200.00,i
20069,6026521300.00,2
20070,6026532400.00,c
20071,6026543500.00,[20]
20072,6026554600.00,a
20073,6026565600.00,5
20074,6026576700.00,0
20075,6026587800.00,0
20076,6026598900.00,b
20077,6026610000.00,0
20078,6026621000.00,0
20079,6026632100.00,0
20080,6026643100.00,.
20081,6026654300.00,i
20082,6026665300.00,2
20083,6026676400.00,c
20084,6026687500.00,:
20085,6026698500.00,[20]
20086,6026709700.00,i
20087,6026720700.00,2
20088,6026731800.00,c
20089,6026742900.00,2
20090,6026753900.00,[20]
20091,6026765000.00,d
20092,6026776100.00,i
20093,6026787200.00,a
20094,6026798200.00,g
20095,6026809300.00,[20]
20096,6026820400.00,r
20097,6026831500.00,e
20098,6026842600.00,g
20099,6026853600.00,i
20100,6026864700.00,s
20101,6026875700.00,t
20102,6026886900.00,e
20103,6026897900.00,r
20104,6026909000.00,.
20105,6026920100.00,.
20106,6026931100.00,.
20107,6026942300.00,.
20108,6026953300.00,[0D]
20109,6026964400.00,[0A]
20110,6027137500.00,[
20111,6027148500.00,[20]
20112,6027159700.00,[20]
20113,6027170700.00,[20]
20114,6027181800.00,[20]
20115,6027192900.00,0
20116,6027203900.00,.
20117,6027215000.00,5
20118,6027226100.00,2
20119,6027237200.00,9
20120,6027248300.00,4
20121,6027259300.00,2
20122,6027270500.00,2
20123,6027281500.00,]
20124,6027292600.00,[20]
20125,6027303700.00,h
20126,6027314700.00,o
20127,6027325800.00,b
20128,6027336900.00,o
20129,6027348000.00,t
20130,6027359100.00,-
20131,6027370200.00,i
20132,6027381200.00,2
20133,6027392300.00,c
20134,6027403400.00,[20]
20135,6027414400.00,a
20136,6027425500.00,5
20137,6027436600.00,0
20138,6027447700.00,0
20139,6027458700.00,b
20140,6027469800.00,0
20141,6027480900.00,0
20142,6027492000.00,0
20143,6027503100.00,.
20144,6027514200.00,i
20145,6027525200.00,2
20146,6027536300.00,c
20147,6027547400.00,:
20148,6027558500.00,[20]
20149,6027569600.00,h
20150,6027580600.00,o
20151,6027591700.00,b
20152,6027602700.00,o
20153,6027613900.00,t
20154,6027624900.00,_
20155,6027636000.00,i
20156,6027647100.00,2
20157,6027658100.00,c
20158,6027669200.00,_
20159,6027680300.00,2
20160,6027691400.00,[20]
20161,6027702500.00,p
20162,6027713500.00,r
20163,6027724600.00,o
20164,6027735700.00,b
20165,6027746800.00,e
20166,6027757800.00,[20]
20167,6027768900.00,d
20168,6027780000.00,o
20169,6027791100.00,n
20170,6027802200.00,e
20171,6027813200.00,[0D]
20172,6027824400.00,[0A]
20173,6028180800.00,[
20174,6028192000.00,[20]
20175,6028203000.00,[20]
20176,6028214100.00,[20]
20177,6028225200.00,[20]
20178,6028236200.00,0
20179,6028247300.00,.
20180,6028258400.00,5
20181,6028269500.00,3
20182,6028280600.00,0
20183,6028291600.00,4
20184,6028302700.00,6
20185,6028313800.00,5
20186,6028324900.00,]
20187,6028336000.00,[20]
20188,6028347000.00,s
20189,6028358100.00,i
20190,6028369200.00,f
20191,6028380300.00,_
20192,6028391300.00,m
20193,6028402400.00,c
20194,6028413500.00,l
20195,6028424600.00,k
20196,6028435700.00,[20]
20197,6028446700.00,c
20198,6028457900.00,l
20199,6028468900.00,o
20200,6028480000.00,c
20201,6028491000.00,k
20202,6028502100.00,[20]
20203,6028513200.00,f
20204,6028524200.00,r
20205,6028535400.00,e
20206,6028546400.00,q
20207,6028557500.00,u
20208,6028568600.00,e
20209,6028579600.00,n
20210,6028590700.00,c
20211,6028601800.00,e
20212,6028612900.00,[20]
20213,6028624000.00,i
20214,6028635000.00,s
20215,6028646100.00,[20]
20216,6028657200.00,5
20217,6028668300.00,4
20218,6028679400.00,4
20219,6028690400.00,0
20220,6028701500.00,0
20221,6028712600.00,0
20222,6028723700.00,0
20223,6028734700.00,0
20224,6028745900.00,0
20225,6028756900.00,[0D]
20226,6028768000.00,[0A]
20227,6028810900.00,[
20228,6028822000.00,[20]
20229,6028833100.00,[20]
20230,6028844200.00,[20]
20231,6028855300.00,[20]
20232,6028866300.00,0
20233,6028877400.00,.
20234,6028888500.00,5
20235,6028899600.00,3
20236,6028910600.00,1
20237,6028921700.00,0
20238,6028932800.00,9
20239,6028943900.00,5
20240,6028954900.00,]
20241,6028966000.00,[20]
20242,6028977100.00,m
20243,6028988200.00,i
20244,6028999300.00,p
20245,6029010300.00,i
20246,6029021400.00,_
20247,6029032500.00,r
20248,6029043500.00,x
20249,6029054600.00,0
20250,6029065700.00,_
20251,6029076800.00,i
20252,6029087900.00,p
20253,6029098900.00,i
20254,6029110000.00,[20]
20255,6029121100.00,c
20256,6029132200.00,l
20257,6029143200.00,o
20258,6029154300.00,c
20259,6029165400.00,k
20260,6029176500.00,[20]
20261,6029187600.00,f
20262,6029198600.00,r
20263,6029209700.00,e
20264,6029220800.00,q
20265,6029231900.00,u
20266,6029242900.00,e
20267,6029254000.00,n
20268,6029265100.00,c
20269,6029276100.00,e
20270,6029287300.00,[20]
20271,6029298300.00,i
20272,6029309400.00,s
20273,6029320500.00,[20]
20274,6029331500.00,5
20275,6029342700.00,4
20276,6029353700.00,4
20277,6029364800.00,0
20278,6029375900.00,0
20279,6029386900.00,0
20280,6029398000.00,0
20281,6029409100.00,0
20282,6029420200.00,0
20283,6029431200.00,[0D]
20284,6029442300.00,[0A]
20285,6029492300.00,[
20286,6029503300.00,[20]
20287,6029514400.00,[20]
20288,6029525500.00,[20]
20289,6029536500.00,[20]
20290,6029547700.00,0
20291,6029558700.00,.
20292,6029569800.00,5
20293,6029580900.00,3
